window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Wormhole Attack,0.825,2.70515314388889,0.6124585057579238,1.4377844918747849,2.70515314388889,0.6124585057579238,1.4377844918747849,3.3176116496468135,4.1429376357636745,2.050242997632709,4.755396141521598,4.021835469673725,6.164902231236213,4.131485027628184,4.021835469673725,6.164902231236213,4.131485027628184,10.186737700909937,8.153320497301909,10.296387258864396,14.318222728538121
1,200,Blackhole Attack,0.8,2.691398057617447,0.6162466243030661,1.4783361293458102,2.691398057617447,0.6162466243030661,1.4783361293458102,3.307644681920513,4.169734186963257,2.094582753648876,4.785980811266324,3.9920687918377507,6.214417728470659,4.304840555904624,3.9920687918377507,6.214417728470659,4.304840555904624,10.20648652030841,8.296909347742375,10.519258284375283,14.511327076213034
2,400,Wormhole Attack,0.82,2.534494965385041,0.5850199828163072,1.6910942211236693,2.534494965385041,0.5850199828163072,1.6910942211236693,3.1195149482013482,4.22558918650871,2.2761142039399767,4.8106091693250175,3.652522844558108,5.806246056503991,5.214367117479146,3.652522844558108,5.806246056503991,5.214367117479146,9.458768901062099,8.866889962037254,11.020613173983136,14.673136018541244
3,600,Wormhole Attack,0.775,2.630575942437645,0.6025187269508228,1.493760035122626,2.630575942437645,0.6025187269508228,1.493760035122626,3.2330946693884677,4.124335977560271,2.0962787620734487,4.726854704511093,3.8604467669277023,6.034976759219196,4.370776717815136,3.8604467669277023,6.034976759219196,4.370776717815136,9.8954235261469,8.231223484742838,10.405753477034333,14.266200243962036
4,800,Normal Traffic,0.785,2.4875328356275124,0.5239920946601118,1.4621287065671205,2.4875328356275124,0.5239920946601118,1.4621287065671205,3.0115249302876244,3.949661542194633,1.9861208012272322,4.473653636854745,3.55089450436472,5.00853442440703,4.235554911402429,3.55089450436472,5.00853442440703,4.235554911402429,8.55942892877175,7.786449415767149,9.24408933580946,12.79498384017418
5,1000,Normal Traffic,0.775,2.6788715006020536,0.5319705983373413,1.6033224290000636,2.6788715006020536,0.5319705983373413,1.6033224290000636,3.210842098939395,4.282193929602117,2.135293027337405,4.814164527939458,3.9649607112548377,5.112823551596961,4.83914859758018,3.9649607112548377,5.112823551596961,4.83914859758018,9.077784262851798,8.804109308835017,9.951972149177141,13.916932860431977
6,1200,Sybil Attack,0.83,2.1693347419243345,0.6137243234999565,1.371456737306658,2.1693347419243345,0.6137243234999565,1.371456737306658,2.783059065424291,3.5407914792309922,1.9851810608066145,4.154515802730949,2.862298303921533,6.181448069007132,3.8479383289094597,2.862298303921533,6.181448069007132,3.8479383289094597,9.043746372928664,6.710236632830993,10.029386397916593,12.891684701838123
7,1400,Blackhole Attack,0.78,2.754407413559156,0.5781204015069744,1.4188277031270666,2.754407413559156,0.5781204015069744,1.4188277031270666,3.3325278150661304,4.1732351166862225,1.9969481046340412,4.751355518193197,4.128424112477434,5.716059808325668,4.050446028151685,4.128424112477434,5.716059808325668,4.050446028151685,9.844483920803103,8.178870140629119,9.766505836477354,13.89492994895479
8,1600,Normal Traffic,0.76,2.5459114332052093,0.583907493216111,1.6504357009608712,2.5459114332052093,0.583907493216111,1.6504357009608712,3.1298189264213203,4.19634713416608,2.234343194176982,4.780254627382192,3.677228637958565,5.791704411340192,5.040554672869571,3.677228637958565,5.791704411340192,5.040554672869571,9.468933049298757,8.717783310828136,10.832259084209763,14.509487722168327
9,1800,Normal Traffic,0.755,2.835100925304027,0.6406071049572484,1.2601768636509008,2.835100925304027,0.6406071049572484,1.2601768636509008,3.4757080302612753,4.0952777889549274,1.9007839686081491,4.735884893912176,4.303048809128724,6.532840000130758,3.372224338372998,4.303048809128724,6.532840000130758,3.372224338372998,10.835888809259481,7.675273147501722,9.905064338503756,14.20811314763248
10,2000,Blackhole Attack,0.775,2.3444721397887665,0.5564882962426109,1.4810088346098307,2.3444721397887665,0.5564882962426109,1.4810088346098307,2.900960436031377,3.825480974398597,2.0374971308524414,4.381969270641208,3.2413041782856076,5.433300851437581,4.316266191510647,3.2413041782856076,5.433300851437581,4.316266191510647,8.674605029723189,7.557570369796254,9.749567042948229,12.990871221233835
11,2200,Normal Traffic,0.765,2.69612600743583,0.5945240296238038,1.3535713392790278,2.69612600743583,0.5945240296238038,1.3535713392790278,3.290650037059634,4.049697346714858,1.9480953689028317,4.6442213763386615,4.00230030593306,5.930475960559164,3.771479452847313,4.00230030593306,5.930475960559164,3.771479452847313,9.932776266492224,7.773779758780373,9.701955413406477,13.704255719339537
12,2400,Normal Traffic,0.745,2.843709465294208,0.6235597033068921,1.7038124331079143,2.843709465294208,0.6235597033068921,1.7038124331079143,3.4672691686011,4.547521898402122,2.3273721364148066,5.171081601709014,4.321678109699366,6.31000891414081,5.268736620038343,4.321678109699366,6.31000891414081,5.268736620038343,10.631687023840175,9.59041472973771,11.578745534179152,15.900423643878518
