window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Sybil Attack,1.0,1.6348620450609332,0.2654879494278355,1.0907312598569914,1.6348620450609332,0.2654879494278355,1.0907312598569914,1.9003499944887687,2.7255933049179246,1.3562192092848269,2.99108125434576,3.0313282575334908,1.9394941923745936,3.6296034451758628,3.0313282575334908,1.9394941923745936,3.6296034451758628,4.970822449908084,6.6609317027093535,5.569097637550456,8.600425895083948
1,100,Sybil Attack,1.0,1.5253848588773136,0.21773434009804568,1.0494600210919904,1.5253848588773136,0.21773434009804568,1.0494600210919904,1.7431191989753592,2.5748448799693042,1.267194361190036,2.7925792200673496,2.6913171468499373,1.2346063266946117,3.408675464873235,2.6913171468499373,1.2346063266946117,3.408675464873235,3.925923473544549,6.099992611723172,4.643281791567847,7.334598938417784
2,200,Sybil Attack,1.0,1.6379585586433687,0.26559646477254273,1.0986541390006377,1.6379585586433687,0.26559646477254273,1.0986541390006377,1.9035550234159113,2.7366126976440066,1.3642506037731805,3.0022091624165492,3.040945320769339,1.9410959801933103,3.6720152006686964,3.040945320769339,1.9410959801933103,3.6720152006686964,4.982041300962649,6.712960521438035,5.613111180862006,8.654056501631345
3,300,Sybil Attack,1.0,1.4847770325282184,0.21363417291994824,1.0666953407803286,1.4847770325282184,0.21363417291994824,1.0666953407803286,1.6984112054481666,2.551472373308547,1.2803295137002768,2.765106546228495,2.565198522315298,1.1740840304396714,3.500937400365313,2.565198522315298,1.1740840304396714,3.500937400365313,3.7392825527549696,6.066135922680611,4.675021430804984,7.240219953120283
4,400,Sybil Attack,1.0,1.6519632577624799,0.2542196605014021,1.1043070456954338,1.6519632577624799,0.2542196605014021,1.1043070456954338,1.906182918263882,2.7562703034579137,1.358526706196836,3.0104899639593157,3.084440714360213,1.7731637255743793,3.7022756264831886,3.084440714360213,1.7731637255743793,3.7022756264831886,4.857604439934592,6.786716340843402,5.475439352057568,8.559880066417781
5,500,Sybil Attack,1.0,1.462065952846977,0.20785399358001355,1.0488499454930444,1.462065952846977,0.20785399358001355,1.0488499454930444,1.6699199464269907,2.5109158983400217,1.2567039390730579,2.718769891920035,2.49466310122501,1.0887631858929032,3.405409685266412,2.49466310122501,1.0887631858929032,3.405409685266412,3.583426287117913,5.900072786491422,4.494172871159315,6.988835972384325
6,600,Sybil Attack,1.0,1.5823251898266337,0.2287320910605596,1.068481904349214,1.5823251898266337,0.2287320910605596,1.068481904349214,1.8110572808871934,2.650807094175848,1.2972139954097737,2.8795391852364074,2.8681607965971594,1.3969434005209962,3.5105010067112126,2.8681607965971594,1.3969434005209962,3.5105010067112126,4.265104197118156,6.378661803308372,4.907444407232209,7.775605203829368
7,700,Sybil Attack,1.0,1.4119100695638571,0.20504152781605478,1.070998075668871,1.4119100695638571,0.20504152781605478,1.070998075668871,1.616951597379912,2.482908145232728,1.276039603484926,2.687949673048783,2.338890394811042,1.0472485649568433,3.5239702570749465,2.338890394811042,1.0472485649568433,3.5239702570749465,3.3861389597678855,5.862860651885988,4.57121882203179,6.910109216842832
8,800,Sybil Attack,1.0,1.556252381337995,0.22482053915365652,1.0515816875927246,1.556252381337995,0.22482053915365652,1.0515816875927246,1.7810729204916513,2.6078340689307193,1.2764022267463813,2.832654608084376,2.7871846144180448,1.3392052417964497,3.4200329018901354,2.7871846144180448,1.3392052417964497,3.4200329018901354,4.1263898562144945,6.20721751630818,4.759238143686585,7.5464227581046295
9,900,Sybil Attack,1.0,1.5645543400853816,0.2115827492404912,1.0934381414620433,1.5645543400853816,0.2115827492404912,1.0934381414620433,1.7761370893258728,2.657992481547425,1.3050208907025345,2.869575230787916,2.812968600223211,1.1438031013264076,3.644093581741126,2.812968600223211,1.1438031013264076,3.644093581741126,3.956771701549618,6.4570621819643375,4.787896683067534,7.600865283290744
10,1000,Sybil Attack,1.0,1.49397570795773,0.1818611835913615,1.0708928156073125,1.49397570795773,0.1818611835913615,1.0708928156073125,1.6758368915490915,2.5648685235650426,1.252753999198674,2.746729707156404,2.593767505120172,0.7050850385639102,3.523406792214125,2.593767505120172,0.7050850385639102,3.523406792214125,3.2988525436840823,6.117174297334297,4.228491830778035,6.822259335898208
