window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Wormhole Attack,0.74,1.3093082654091617,0.33728390545055176,0.6739951538238206,1.3093082654091617,0.33728390545055176,0.6739951538238206,1.6465921708597135,1.9833034192329824,1.0112790592743723,2.320587324683534,3.5143076006490794,3.6031362445620934,2.5237428210633555,3.5143076006490794,3.6031362445620934,2.5237428210633555,7.117443845211173,6.038050421712435,6.126879065625449,9.641186666274528
1,50,Wormhole Attack,0.76,1.42873668142586,0.2957589282606393,0.7165311738436367,1.42873668142586,0.2957589282606393,0.7165311738436367,1.7244956096864992,2.1452678552694966,1.012290102104276,2.441026783530136,4.051263055672274,2.9118414187779167,2.8353165183146847,4.051263055672274,2.9118414187779167,2.8353165183146847,6.963104474450191,6.886579573986959,5.747157937092601,9.798420992764875
2,100,Sybil Attack,0.84,1.0684224243822953,0.34507086997755476,0.5262316292544443,1.0684224243822953,0.34507086997755476,0.5262316292544443,1.4134932943598502,1.5946540536367397,0.8713024992319991,1.9397249236142944,2.431274176182149,3.7327711932211334,1.4413842071751726,2.431274176182149,3.7327711932211334,1.4413842071751726,6.164045369403283,3.8726583833573214,5.174155400396306,7.605429576578455
3,150,Normal Traffic,0.74,1.398402132073146,0.34140710038221406,0.7402375892391752,1.398402132073146,0.34140710038221406,0.7402375892391752,1.73980923245536,2.138639721312321,1.0816446896213892,2.4800468216945353,3.914877576454893,3.671777903506824,3.0089645345118443,3.914877576454893,3.671777903506824,3.0089645345118443,7.586655479961717,6.923842110966737,6.680742438018669,10.59562001447356
4,200,Blackhole Attack,0.82,1.3183418939614864,0.3874774621790407,0.5936288704179543,1.3183418939614864,0.3874774621790407,0.5936288704179543,1.705819356140527,1.9119707643794408,0.9811063325969951,2.2994482265584812,3.554923195258873,4.438742869832876,1.9350648008007971,3.554923195258873,4.438742869832876,1.9350648008007971,7.99366606509175,5.4899879960596705,6.373807670633673,9.928730865892547
5,250,Normal Traffic,0.74,1.222019400357705,0.38288442293978675,0.508840833908642,1.222019400357705,0.38288442293978675,0.508840833908642,1.6049038232974917,1.730860234266347,0.8917252568484287,2.1137446572061336,3.1218529921444347,4.362279389884445,1.31399771446832,3.1218529921444347,4.362279389884445,1.31399771446832,7.484132382028879,4.435850706612754,5.6762771043527644,8.7981300964972
6,300,Normal Traffic,0.72,1.1337549106201088,0.4144987141038304,0.6373603981098005,1.1337549106201088,0.4144987141038304,0.6373603981098005,1.5482536247239391,1.7711153087299092,1.051859112213631,2.1856140228337395,2.7250119317822636,4.888584216075822,2.2553955172864883,2.7250119317822636,4.888584216075822,2.2553955172864883,7.613596147858086,4.9804074490687515,7.14397973336231,9.868991665144573
7,350,Wormhole Attack,0.82,1.4076676454634565,0.36755480238860294,0.6935756799087482,1.4076676454634565,0.36755480238860294,0.6935756799087482,1.7752224478520593,2.101243325372205,1.0611304822973513,2.4687981277608078,3.9565357355802897,4.107076664069521,2.667168955044975,3.9565357355802897,4.107076664069521,2.667168955044975,8.063612399649811,6.623704690625265,6.774245619114496,10.730781354694786
8,400,Normal Traffic,0.68,1.2811114416716567,0.3704216071912025,0.4845254348684497,1.2811114416716567,0.3704216071912025,0.4845254348684497,1.6515330488628592,1.7656368765401065,0.8549470420596521,2.136058483731309,3.387533430605127,4.154802333309666,1.1358889310051583,3.387533430605127,4.154802333309666,1.1358889310051583,7.542335763914793,4.523422361610285,5.290691264314825,8.678224694919951
9,450,Normal Traffic,0.72,1.1403630251208074,0.3111593981254406,0.6110663170355699,1.1403630251208074,0.3111593981254406,0.6110663170355699,1.451522423246248,1.7514293421563774,0.9222257151610105,2.062588740281818,2.754722307645173,3.1682236217949606,2.0627930111679658,2.754722307645173,3.1682236217949606,2.0627930111679658,5.922945929440134,4.817515318813139,5.231016632962927,7.985738940608099
