window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Sybil Attack,1.0,1.6348620450609332,0.26442272028956393,1.0907312598569914,1.6348620450609332,0.26442272028956393,1.0907312598569914,1.8992847653504972,2.7255933049179246,1.3551539801465553,2.9900160252074883,3.0313282575334908,1.916209345400347,3.6296034451758628,3.0313282575334908,1.916209345400347,3.6296034451758628,4.947537602933838,6.6609317027093535,5.54581279057621,8.5771410481097
1,100,Sybil Attack,1.0,1.5253848588773136,0.2166520825599124,1.0494600210919904,1.5253848588773136,0.2166520825599124,1.0494600210919904,1.7420369414372259,2.5748448799693042,1.2661121036519027,2.7914969625292163,2.6913171468499373,1.213975962285733,3.408675464873235,2.6913171468499373,1.213975962285733,3.408675464873235,3.90529310913567,6.099992611723172,4.622651427158968,7.313968574008905
2,200,Sybil Attack,1.0,1.6379585586433687,0.26454484308562054,1.0986541390006377,1.6379585586433687,0.26454484308562054,1.0986541390006377,1.9025034017289892,2.7366126976440066,1.3631989820862582,3.001157540729627,3.040945320769339,1.9180045633062832,3.6720152006686964,3.040945320769339,1.9180045633062832,3.6720152006686964,4.958949884075622,6.712960521438035,5.590019763974979,8.630965084744318
3,300,Sybil Attack,1.0,1.4847770325282184,0.21257361078232692,1.0666953407803286,1.4847770325282184,0.21257361078232692,1.0666953407803286,1.6973506433105452,2.551472373308547,1.2792689515626554,2.764045984090874,2.565198522315298,1.1540219995498828,3.500937400365313,2.565198522315298,1.1540219995498828,3.500937400365313,3.7192205218651813,6.066135922680611,4.654959399915196,7.220157922230494
4,400,Sybil Attack,1.0,1.6519632577624799,0.25315438193886597,1.1043070456954338,1.6519632577624799,0.25315438193886597,1.1043070456954338,1.9051176397013458,2.7562703034579137,1.3574614276342998,3.0094246853967794,3.084440714360213,1.7505635902217611,3.7022756264831886,3.084440714360213,1.7505635902217611,3.7022756264831886,4.835004304581974,6.786716340843402,5.45283921670495,8.537279931065163
5,500,Sybil Attack,1.0,1.462065952846977,0.206943812106219,1.0488499454930444,1.462065952846977,0.206943812106219,1.0488499454930444,1.669009764953196,2.5109158983400217,1.2557937575992635,2.7178597104462403,2.49466310122501,1.0712633687576563,3.405409685266412,2.49466310122501,1.0712633687576563,3.405409685266412,3.5659264699826663,5.900072786491422,4.476673054024069,6.9713361552490785
6,600,Sybil Attack,1.0,1.5823251898266337,0.2283671681031571,1.068481904349214,1.5823251898266337,0.2283671681031571,1.068481904349214,1.8106923579297909,2.650807094175848,1.2968490724523711,2.8791742622790046,2.8681607965971594,1.386188948033743,3.5105010067112126,2.8681607965971594,1.386188948033743,3.5105010067112126,4.254349744630902,6.378661803308372,4.896689954744955,7.764850751342115
7,700,Sybil Attack,1.0,1.4119100695638571,0.20548685553054438,1.070998075668871,1.4119100695638571,0.20548685553054438,1.070998075668871,1.6173969250944016,2.482908145232728,1.2764849311994155,2.688395000763273,2.338890394811042,1.0498459543413523,3.5239702570749465,2.338890394811042,1.0498459543413523,3.5239702570749465,3.3887363491523947,5.862860651885988,4.573816211416299,6.912706606227341
8,800,Sybil Attack,1.0,1.556252381337995,0.22372249049193937,1.0515816875927246,1.556252381337995,0.22372249049193937,1.0515816875927246,1.7799748718299342,2.6078340689307193,1.2753041780846641,2.831556559422659,2.7871846144180448,1.31791170017993,3.4200329018901354,2.7871846144180448,1.31791170017993,3.4200329018901354,4.105096314597975,6.20721751630818,4.7379446020700655,7.525129216488111
9,900,Sybil Attack,1.0,1.5645543400853816,0.21001618733072352,1.0934381414620433,1.5645543400853816,0.21001618733072352,1.0934381414620433,1.7745705274161052,2.657992481547425,1.303454328792767,2.8680086688781485,2.812968600223211,1.116427606679524,3.644093581741126,2.812968600223211,1.116427606679524,3.644093581741126,3.9293962069027346,6.4570621819643375,4.76052118842065,7.573489788643861
