window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Sybil Attack,1.0,1.917887028675022,0.21163963313715553,1.3523833201133548,1.917887028675022,0.21163963313715553,1.3523833201133548,2.1295266618121778,3.270270348788377,1.5640229532505103,3.481909981925533,2.318153183696146,0.9145315831792573,3.766400750656435,2.318153183696146,0.9145315831792573,3.766400750656435,3.232684766875403,6.084553934352581,4.680932333835693,6.999085517531839
1,200,Sybil Attack,1.0,1.8495725435230501,0.20639305714819867,1.3598644255951688,1.8495725435230501,0.20639305714819867,1.3598644255951688,2.055965600671249,3.2094369691182187,1.5662574827433675,3.4158300262664176,2.1703173045951187,0.8463283003891503,3.7983819744434717,2.1703173045951187,0.8463283003891503,3.7983819744434717,3.016645604984269,5.96869927903859,4.644710274832622,6.81502757942774
2,400,Sybil Attack,1.0,1.8147410375913047,0.2010154205913261,1.3503033083410176,1.8147410375913047,0.2010154205913261,1.3503033083410176,2.0157564581826306,3.1650443459323223,1.5513187289323438,3.366059766523648,2.09494022624377,0.7764212852991584,3.7575088399445096,2.09494022624377,0.7764212852991584,3.7575088399445096,2.8713615115429287,5.85244906618828,4.533930125243668,6.628870351487438
3,600,Sybil Attack,1.0,1.7339170025099058,0.19325465024723912,1.343816942797523,1.7339170025099058,0.19325465024723912,1.343816942797523,1.927171652757145,3.077733945307429,1.5370715930447623,3.270988595554668,1.9200330707236792,0.6755345325749157,3.729780062624727,1.9200330707236792,0.6755345325749157,3.729780062624727,2.595567603298595,5.649813133348406,4.405314595199643,6.3253476659233225
4,800,Sybil Attack,1.0,1.7059251608708437,0.18495832675140192,1.3500172104457877,1.7059251608708437,0.18495832675140192,1.3500172104457877,1.8908834876222456,3.0559423713166316,1.5349755371971896,3.2409006980680335,1.8594573596257813,0.5676858139638099,3.756285790645901,1.8594573596257813,0.5676858139638099,3.756285790645901,2.427143173589591,5.615743150271682,4.323971604609711,6.1834289642354925
5,1000,Sybil Attack,1.0,1.6645692358488176,0.18722766429824786,1.3653351876929338,1.6645692358488176,0.18722766429824786,1.3653351876929338,1.8517969001470653,3.029904423541751,1.5525628519911816,3.217132087839999,1.7699611200205718,0.5971862483003216,3.8217691152022244,1.7699611200205718,0.5971862483003216,3.8217691152022244,2.3671473683208935,5.591730235222796,4.418955363502546,6.188916483523117
6,1200,Sybil Attack,1.0,1.6677793771764744,0.1840725555287007,1.3516255764800134,1.6677793771764744,0.1840725555287007,1.3516255764800134,1.851851932705175,3.0194049536564878,1.535698132008714,3.2034775091851886,1.7769080224843312,0.5561711603465959,3.763161447485265,1.7769080224843312,0.5561711603465959,3.763161447485265,2.333079182830927,5.5400694699695965,4.319332607831861,6.096240630316192
7,1400,Sybil Attack,1.0,1.65280570076833,0.18560457904079455,1.3468822629925503,1.65280570076833,0.18560457904079455,1.3468822629925503,1.8384102798091246,2.9996879637608806,1.5324868420333448,3.185292542801675,1.7445042561345172,0.5760868221146445,3.7428841007076548,1.7445042561345172,0.5760868221146445,3.7428841007076548,2.3205910782491617,5.487388356842172,4.318970922822299,6.063475178956816
8,1600,Sybil Attack,1.0,1.642494102545507,0.17354445280025765,1.3503883638573784,1.642494102545507,0.17354445280025765,1.3503883638573784,1.8160385553457647,2.9928824664028855,1.523932816657636,3.1664269192031433,1.7221894544520278,0.41931024969883796,3.7578724465678444,1.7221894544520278,0.41931024969883796,3.7578724465678444,2.1414997041508657,5.480061901019872,4.177182696266683,5.89937215071871
9,1800,Sybil Attack,1.0,1.6193909146350758,0.19564350757793297,1.3528578356990066,1.6193909146350758,0.19564350757793297,1.3528578356990066,1.8150344222130088,2.9722487503340824,1.5485013432769397,3.1678922579120155,1.6721930285523552,0.7065886738688698,3.7684292729346005,1.6721930285523552,0.7065886738688698,3.7684292729346005,2.378781702421225,5.440622301486956,4.4750179468034705,6.147210975355826
