window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Wormhole Attack,0.805,2.513162432100052,0.5697521967181363,1.4728771771001943,2.513162432100052,0.5697521967181363,1.4728771771001943,3.0829146288181883,3.9860396092002466,2.0426293738183308,4.555791805918383,3.606358201662498,5.597069817319494,4.2815039014711065,3.606358201662498,5.597069817319494,4.2815039014711065,9.203428018981992,7.887862103133605,9.878573718790602,13.484931920453098
1,200,Blackhole Attack,0.78,2.442297577233366,0.5496204742078858,1.475888577973694,2.442297577233366,0.5496204742078858,1.475888577973694,2.991918051441252,3.91818615520706,2.02550905218158,4.467806629414946,3.4530031980600024,5.334113675281237,4.294377438073684,3.4530031980600024,5.334113675281237,4.294377438073684,8.787116873341239,7.747380636133686,9.62849111335492,13.081494311414922
2,400,Blackhole Attack,0.81,2.410526917364081,0.5002366526537174,1.4531525239280296,2.410526917364081,0.5002366526537174,1.4531525239280296,2.9107635700177985,3.8636794412921107,1.953389176581747,4.363916093945829,3.3842499399340444,4.6890730341548785,4.197182333120794,3.3842499399340444,4.6890730341548785,4.197182333120794,8.073322974088923,7.581432273054839,8.886255367275673,12.270505307209717
3,600,Wormhole Attack,0.78,2.6701796867914984,0.5669492583854362,1.6519460800432684,2.6701796867914984,0.5669492583854362,1.6519460800432684,3.2371289451769347,4.322125766834767,2.2188953384287045,4.889075025220203,3.946151202073771,5.560458451850758,5.04701144206696,3.946151202073771,5.560458451850758,5.04701144206696,9.50660965392453,8.993162644140732,10.607469893917719,14.55362109599149
4,800,Normal Traffic,0.755,2.485156746540245,0.5626558436590766,1.4089084919867207,2.485156746540245,0.5626558436590766,1.4089084919867207,3.047812590199322,3.8940652385269656,1.9715643356457973,4.456721082186043,3.545752531644629,5.504378810774893,4.008042066325264,3.545752531644629,5.504378810774893,4.008042066325264,9.050131342419522,7.553794597969893,9.512420877100158,13.058173408744786
5,1000,Normal Traffic,0.76,2.6141412500081125,0.5975115944059685,1.5346568533614924,2.6141412500081125,0.5975115944059685,1.5346568533614924,3.211652844414081,4.148798103369605,2.132168447767461,4.746309697775573,3.82488129062103,5.959656978829464,4.54560787070483,3.82488129062103,5.959656978829464,4.54560787070483,9.784538269450493,8.37048916132586,10.505264849534296,14.330146140155325
6,1200,Wormhole Attack,0.755,2.5530310787822645,0.5086033774284803,1.4263063410087922,2.5530310787822645,0.5086033774284803,1.4263063410087922,3.061634456210745,3.9793374197910567,1.9349097184372726,4.487940797219537,3.6926358983723735,4.798357357299475,4.082416703113974,3.6926358983723735,4.798357357299475,4.082416703113974,8.490993255671848,7.7750526014863475,8.880774060413449,12.573409958785822
7,1400,Normal Traffic,0.765,2.494412382188196,0.6432004625095743,1.3550756660147185,2.494412382188196,0.6432004625095743,1.3550756660147185,3.1376128446977702,3.8494880482029146,1.9982761285242927,4.4926885107124885,3.5657821787920776,6.556434948747426,3.777910348668779,3.5657821787920776,6.556434948747426,3.777910348668779,10.122217127539503,7.343692527460856,10.334345297416204,13.900127476208283
8,1600,Sybil Attack,0.775,2.5177271241693733,0.5384824356802737,1.5318532817747437,2.5177271241693733,0.5384824356802737,1.5318532817747437,3.056209559849647,4.049580405944117,2.070335717455017,4.5880628416243905,3.6162364180230893,5.188631059990711,4.53362279035317,3.6162364180230893,5.188631059990711,4.53362279035317,8.8048674780138,8.14985920837626,9.722253850343881,13.338490268366971
9,1800,Blackhole Attack,0.8,2.637041155602241,0.6137658927081042,1.5206100233996904,2.637041155602241,0.6137658927081042,1.5206100233996904,3.250807048310345,4.157651179001931,2.1343759161077944,4.771417071710036,3.8744378036695775,6.171967056662712,4.485558615471243,3.8744378036695775,6.171967056662712,4.485558615471243,10.04640486033229,8.35999641914082,10.657525672133955,14.531963475803533
10,2000,Blackhole Attack,0.815,2.469334387714594,0.5693938008649684,1.5437156893244106,2.469334387714594,0.5693938008649684,1.5437156893244106,3.0387281885795625,4.013050077039004,2.113109490189379,4.582443877903973,3.511512175134023,5.592388529326201,4.584333786397961,3.511512175134023,5.592388529326201,4.584333786397961,9.103900704460225,8.095845961531984,10.176722315724163,13.688234490858186
11,2200,Wormhole Attack,0.805,2.6096566835077435,0.5842917784404111,1.390545475654462,2.6096566835077435,0.5842917784404111,1.390545475654462,3.1939484619481546,4.000202159162205,1.974837254094873,4.584493937602616,3.8151764699011754,5.786982643437213,3.9295414040695866,3.8151764699011754,5.786982643437213,3.9295414040695866,9.602159113338388,7.744717873970762,9.7165240475068,13.531700517407975
12,2400,Blackhole Attack,0.785,2.5015353198168873,0.554817724406362,1.5351856871882479,2.5015353198168873,0.554817724406362,1.5351856871882479,3.056353044223249,4.036721007005135,2.09000341159461,4.591538731411497,3.5811965633662544,5.401999016970355,4.547868599817758,3.5811965633662544,5.401999016970355,4.547868599817758,8.98319558033661,8.129065163184013,9.949867616788113,13.531064180154367
13,2600,Blackhole Attack,0.81,2.4428263021874876,0.594674418706857,1.4881681732993808,2.4428263021874876,0.594674418706857,1.4881681732993808,3.0375007208943448,3.9309944754868686,2.0828425920062377,4.525668894193726,3.454147384658516,5.922598412393175,4.3468718838584275,3.454147384658516,5.922598412393175,4.3468718838584275,9.376745797051692,7.801019268516944,10.269470296251603,13.72361768091012
14,2800,Blackhole Attack,0.83,2.6497830701144807,0.5849520294156632,1.6226927846341237,2.6497830701144807,0.5849520294156632,1.6226927846341237,3.234735099530144,4.272475854748604,2.207644814049787,4.8574278841642675,3.9020119283834886,5.795606696800797,4.9219555677363,3.9020119283834886,5.795606696800797,4.9219555677363,9.697618625184285,8.823967496119788,10.717562264537097,14.619574192920584
15,3000,Normal Traffic,0.76,2.5261044114572413,0.5298991269252525,1.332772065382847,2.5261044114572413,0.5298991269252525,1.332772065382847,3.0560035383824937,3.8588764768400883,1.8626711923080994,4.388775603765341,3.6343652764625367,5.076517764419786,3.6825639530326604,3.6343652764625367,5.076517764419786,3.6825639530326604,8.710883040882322,7.316929229495197,8.759081717452446,12.393446993914983
16,3200,Wormhole Attack,0.795,2.5166224165044757,0.6224552110189315,1.5967412164455739,2.5166224165044757,0.6224552110189315,1.5967412164455739,3.1390776275234074,4.113363632950049,2.2191964274645053,4.735818843968981,3.6138457767348404,6.285465025790497,4.811014355654726,3.6138457767348404,6.285465025790497,4.811014355654726,9.899310802525338,8.424860132389567,11.096479381445224,14.710325158180066
17,3400,Sybil Attack,0.825,2.557876210055465,0.6336766625218561,1.4776845822839242,2.557876210055465,0.6336766625218561,1.4776845822839242,3.191552872577321,4.035560792339389,2.11136124480578,4.6692374548612445,3.7031209988534797,6.432037163061712,4.302055235948287,3.7031209988534797,6.432037163061712,4.302055235948287,10.135158161915191,8.005176234801766,10.734092399009999,14.437213397863477
18,3600,Normal Traffic,0.745,2.8109959938454883,0.5601108473845704,1.3067650876928993,2.8109959938454883,0.5601108473845704,1.3067650876928993,3.3711068412300587,4.117761081538387,1.8668759350774697,4.677871928922958,4.250884561313409,5.47113662787151,3.5713858690518143,4.250884561313409,5.47113662787151,3.5713858690518143,9.722021189184918,7.822270430365224,9.042522496923324,13.293407058236733
19,3800,Wormhole Attack,0.79,2.546252304548629,0.6270548633915036,1.4718725313184062,2.546252304548629,0.6270548633915036,1.4718725313184062,3.1733071679401323,4.018124835867035,2.09892739470991,4.645179699258539,3.6779663001776783,6.345544675805185,4.277209108187925,3.6779663001776783,6.345544675805185,4.277209108187925,10.023510975982864,7.955175408365603,10.622753783993112,14.30072008417079
20,4000,Blackhole Attack,0.86,2.6091769380059295,0.555769623024007,1.4592319788964507,2.6091769380059295,0.555769623024007,1.4592319788964507,3.1649465610299368,4.0684089169023805,2.0150016019204577,4.624178539926388,3.814138277227284,5.414432507844274,4.223171595044841,3.814138277227284,5.414432507844274,4.223171595044841,9.228570785071557,8.037309872272125,9.637604102889114,13.451742380116398
21,4200,Wormhole Attack,0.775,2.5757607747781757,0.5732218053908126,1.5417166191890832,2.5757607747781757,0.5732218053908126,1.5417166191890832,3.148982580168988,4.117477393967259,2.1149384245798957,4.690699199358072,3.7418240695454332,5.642389084485277,4.575787895751278,3.7418240695454332,5.642389084485277,4.575787895751278,9.38421315403071,8.317611965296711,10.218176980236555,13.960001049781988
22,4400,Sybil Attack,0.795,2.6531682717338714,0.6241379487921689,1.304049353769416,2.6531682717338714,0.6241379487921689,1.304049353769416,3.2773062205260404,3.9572176255032874,1.928187302561585,4.581355574295456,3.9093376698601836,6.3074445773508385,3.559776288814762,3.9093376698601836,6.3074445773508385,3.559776288814762,10.216782247211022,7.469113958674946,9.867220866165601,13.776558536025783
23,4600,Sybil Attack,0.8,2.792377855683768,0.5724062371819051,1.495565840141269,2.792377855683768,0.5724062371819051,1.495565840141269,3.364784092865673,4.287943695825037,2.0679720773231742,4.860349933006942,4.210594001906583,5.631736311496072,4.378496413060361,4.210594001906583,5.631736311496072,4.378496413060361,9.842330313402655,8.589090414966943,10.010232724556433,14.220826726463017
24,4800,Blackhole Attack,0.815,2.519161387339021,0.5879202666523156,1.6145072313659854,2.519161387339021,0.5879202666523156,1.6145072313659854,3.1070816539913366,4.1336686187050065,2.202427498018301,4.721588885357322,3.619340233503443,5.83437716028235,4.886962876946761,3.619340233503443,5.83437716028235,4.886962876946761,9.453717393785793,8.506303110450204,10.721340037229112,14.340680270732554
25,5000,Normal Traffic,0.75,2.6595503840852754,0.6076702965623225,1.6162009628012337,2.6595503840852754,0.6076702965623225,1.6162009628012337,3.267220680647598,4.275751346886509,2.2238712593635563,4.883421643448831,3.923148872387619,6.092347717328887,4.89420346514559,3.923148872387619,6.092347717328887,4.89420346514559,10.015496589716506,8.817352337533208,10.986551182474477,14.909700054862096
