window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Sybil Attack,1.0,1.917887028675022,0.21054504680240263,1.3523833201133548,1.917887028675022,0.21054504680240263,1.3523833201133548,2.128432075477425,3.270270348788377,1.5629283669157574,3.4808153955907795,2.318153183696146,0.9094948109511155,3.766400750656435,2.318153183696146,0.9094948109511155,3.766400750656435,3.2276479946472616,6.084553934352581,4.67589556160755,6.994048745303697
1,200,Sybil Attack,1.0,1.8495725435230501,0.20514310778977402,1.3598644255951688,1.8495725435230501,0.20514310778977402,1.3598644255951688,2.054715651312824,3.2094369691182187,1.565007533384943,3.414580076907993,2.1703173045951187,0.8391601358599814,3.7983819744434717,2.1703173045951187,0.8391601358599814,3.7983819744434717,3.0094774404551003,5.96869927903859,4.637542110303453,6.807859414898572
2,400,Sybil Attack,1.0,1.8147410375913047,0.20031490437025135,1.3503033083410176,1.8147410375913047,0.20031490437025135,1.3503033083410176,2.015055941961556,3.1650443459323223,1.550618212711269,3.365359250302574,2.09494022624377,0.776295649979608,3.7575088399445096,2.09494022624377,0.776295649979608,3.7575088399445096,2.8712358762233783,5.85244906618828,4.533804489924117,6.628744716167888
3,600,Sybil Attack,1.0,1.7339170025099058,0.19178987339070633,1.343816942797523,1.7339170025099058,0.19178987339070633,1.343816942797523,1.9257068759006122,3.077733945307429,1.5356068161882295,3.2695238186981355,1.9200330707236792,0.6652974912283894,3.729780062624727,1.9200330707236792,0.6652974912283894,3.729780062624727,2.585330561952069,5.649813133348406,4.395077553853117,6.315110624576796
4,800,Sybil Attack,1.0,1.7059251608708437,0.1816381538936642,1.3500172104457877,1.7059251608708437,0.1816381538936642,1.3500172104457877,1.887563314764508,3.0559423713166316,1.531655364339452,3.2375805252102956,1.8594573596257813,0.533119417619716,3.756285790645901,1.8594573596257813,0.533119417619716,3.756285790645901,2.3925767772454973,5.615743150271682,4.289405208265617,6.148862567891398
5,1000,Sybil Attack,1.0,1.6645692358488176,0.1861825768587819,1.3653351876929338,1.6645692358488176,0.1861825768587819,1.3653351876929338,1.8507518127075995,3.029904423541751,1.5515177645517158,3.2160870004005333,1.7699611200205718,0.5922890069062688,3.8217691152022244,1.7699611200205718,0.5922890069062688,3.8217691152022244,2.3622501269268406,5.591730235222796,4.414058122108493,6.1840192421290645
6,1200,Sybil Attack,1.0,1.6677793771764744,0.18328538275333797,1.3516255764800134,1.6677793771764744,0.18328538275333797,1.3516255764800134,1.8510647599298125,3.0194049536564878,1.5349109592333514,3.202690336409826,1.7769080224843312,0.5545667731665009,3.763161447485265,1.7769080224843312,0.5545667731665009,3.763161447485265,2.3314747956508324,5.5400694699695965,4.317728220651766,6.094636243136097
7,1400,Sybil Attack,1.0,1.65280570076833,0.18399748788853243,1.3468822629925503,1.65280570076833,0.18399748788853243,1.3468822629925503,1.8368031886568625,2.9996879637608806,1.5308797508810827,3.1836854516494126,1.7445042561345172,0.5638385704225493,3.7428841007076548,1.7445042561345172,0.5638385704225493,3.7428841007076548,2.3083428265570665,5.487388356842172,4.3067226711302045,6.051226927264722
8,1600,Sybil Attack,1.0,1.642494102545507,0.173370844480647,1.3503883638573784,1.642494102545507,0.173370844480647,1.3503883638573784,1.815864947026154,2.9928824664028855,1.5237592083380254,3.1662533108835325,1.7221894544520278,0.42547686184797123,3.7578724465678444,1.7221894544520278,0.42547686184797123,3.7578724465678444,2.147666316299999,5.480061901019872,4.183349308415815,5.9055387628678435
9,1800,Sybil Attack,1.0,1.6193909146350758,0.19448805048559753,1.3528578356990066,1.6193909146350758,0.19448805048559753,1.3528578356990066,1.8138789651206733,2.9722487503340824,1.5473458861846041,3.16673680081968,1.6721930285523552,0.7004284708384623,3.7684292729346005,1.6721930285523552,0.7004284708384623,3.7684292729346005,2.3726214993908172,5.440622301486956,4.4688577437730626,6.141050772325418
10,2000,Sybil Attack,1.0,1.7491403207353085,0.17772654217492898,1.3071927704352166,1.7491403207353085,0.17772654217492898,1.3071927704352166,1.9268668629102375,3.056333091170525,1.4849193126101456,3.234059633345454,1.9529770741466799,0.4821891981787456,3.5732141840682448,1.9529770741466799,0.4821891981787456,3.5732141840682448,2.4351662723254255,5.526191258214925,4.055403382246991,6.00838045639367
11,2200,Sybil Attack,1.0,1.6463552716555334,0.14948075497140917,1.3667900924050826,1.6463552716555334,0.14948075497140917,1.3667900924050826,1.7958360266269426,3.013145364060616,1.5162708473764919,3.1626261190320255,1.7305452128020853,0.11442157603260816,3.8279887351903605,1.7305452128020853,0.11442157603260816,3.8279887351903605,1.8449667888346934,5.558533947992446,3.942410311222969,5.672955524025054
12,2400,Sybil Attack,1.0,1.6810229856410652,0.1438315676966609,1.3703575507370866,1.6810229856410652,0.1438315676966609,1.3703575507370866,1.824854553337726,3.0513805363781517,1.5141891184337475,3.1952121040748125,1.8055678373900148,0.04086766315623071,3.8432393801042837,1.8055678373900148,0.04086766315623071,3.8432393801042837,1.8464355005462456,5.648807217494299,3.8841070432605145,5.6896748806505295
13,2600,Sybil Attack,1.0,1.6234784632769312,0.14292650504806195,1.3539301279685974,1.6234784632769312,0.14292650504806195,1.3539301279685974,1.7664049683249932,2.9774085912455286,1.4968566330166593,3.1203350962935907,1.6810386832549065,0.029083508026468977,3.7730132504125624,1.6810386832549065,0.029083508026468977,3.7730132504125624,1.7101221912813755,5.454051933667468,3.8020967584390313,5.483135441693938
14,2800,Blackhole Attack,1.0,0.5381128594649158,0.18542052414065785,0.7427289642743324,0.5381128594649158,0.18542052414065785,0.7427289642743324,0.7235333836055737,1.2808418237392483,0.9281494884149903,1.4662623478799062,-0.6677454410580776,0.5823668789062548,1.1601693007421985,-0.6677454410580776,0.5823668789062548,1.1601693007421985,-0.08537856215182282,0.49242385968412083,1.7425361796484533,1.0747907385903757
15,3000,Blackhole Attack,1.0,0.4530927613552937,0.13781598419365423,1.309686234598857,0.4530927613552937,0.13781598419365423,1.309686234598857,0.5909087455489479,1.7627789959541507,1.447502218792511,1.9005949801478048,-0.8517330817075041,-0.037456825546516526,3.583873576001187,-0.8517330817075041,-0.037456825546516526,3.583873576001187,-0.8891899072540206,2.7321404942936827,3.54641675045467,2.6946836687471665
16,3200,Blackhole Attack,1.0,0.9741632411568744,0.10643721319367308,2.330894676841298,0.9741632411568744,0.10643721319367308,2.330894676841298,1.0806004543505474,3.3050579179981723,2.437331890034971,3.4114951311918453,0.27588886089652714,-0.4460167255904138,7.949471120904056,0.27588886089652714,-0.4460167255904138,7.949471120904056,-0.17012786469388663,8.225359981800583,7.503454395313642,7.7793432562101685
17,3400,Blackhole Attack,1.0,0.9565203550997703,0.120430855538593,2.1483274553116565,0.9565203550997703,0.120430855538593,2.1483274553116565,1.0769512106383634,3.1048478104114268,2.2687583108502496,3.22527866595002,0.23770879462904462,-0.26381580007634675,7.169008503165213,0.23770879462904462,-0.26381580007634675,7.169008503165213,-0.02610700544730213,7.406717297794258,6.905192703088867,7.1429014977179115
18,3600,Blackhole Attack,1.0,1.0251443850747477,0.15439680518853685,2.385753863725271,1.0251443850747477,0.15439680518853685,2.385753863725271,1.1795411902632846,3.410898248800019,2.540150668913808,3.5652950539885557,0.386214543830511,0.1784298504587057,8.183990462567689,0.386214543830511,0.1784298504587057,8.183990462567689,0.5646443942892168,8.570205006398199,8.362420313026394,8.748634856856906
19,3800,Blackhole Attack,1.0,0.9446347817028125,0.12429934195598538,1.5185232202452352,0.9446347817028125,0.12429934195598538,1.5185232202452352,1.068934123658798,2.463158001948048,1.6428225622012207,2.587457343904033,0.21198783387159792,-0.21344708346816754,4.476637672056615,0.21198783387159792,-0.21344708346816754,4.476637672056615,-0.0014592495965696228,4.688625505928213,4.263190588588447,4.475178422460045
20,4000,Blackhole Attack,1.0,0.9853658418029125,0.11363707969886877,2.2563366668213347,0.9853658418029125,0.11363707969886877,2.2563366668213347,1.0990029215017814,3.2417025086242472,2.3699737465202033,3.3553395883231163,0.30013183529705934,-0.35227255888312237,7.63074063256099,0.30013183529705934,-0.35227255888312237,7.63074063256099,-0.05214072358606303,7.930872467858049,7.2784680736778675,7.578599908974927
21,4200,Blackhole Attack,1.0,0.8775867995250066,0.19055993603319826,2.4267833091434747,0.8775867995250066,0.19055993603319826,2.4267833091434747,1.0681467355582048,3.3043701086684814,2.617343245176673,3.49493004470168,0.06689272900246859,0.6492833814391931,8.35938858774683,0.06689272900246859,0.6492833814391931,8.35938858774683,0.7161761104416616,8.426281316749298,9.008671969186024,9.075564698188492
