window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Normal Traffic,0.74,1.2423339713915347,0.2968437402541301,0.6805707340499609,1.2423339713915347,0.2968437402541301,0.6805707340499609,1.5391777116456646,1.9229047054414956,0.977414474304091,2.2197484456956253,3.2131882044572726,2.94167171575693,2.571908536653973,3.2131882044572726,2.94167171575693,2.571908536653973,6.154859920214203,5.7850967411112455,5.513580252410903,8.726768456868175
1,50,Wormhole Attack,0.84,1.2709033178718796,0.37229368647400846,0.5713379109229069,1.2709033178718796,0.37229368647400846,0.5713379109229069,1.6431970043458881,1.8422412287947865,0.9436315973969154,2.214534915268795,3.341637253274298,4.203307263120105,1.7717849109118047,3.341637253274298,4.203307263120105,1.7717849109118047,7.544944516394403,5.113422164186103,5.97509217403191,9.316729427306207
2,100,Wormhole Attack,0.82,1.298929738294949,0.3359112856828223,0.7973320566679265,1.298929738294949,0.3359112856828223,0.7973320566679265,1.6348410239777713,2.0962617949628752,1.1332433423507489,2.432173080645698,3.467645282459215,3.5949392995060876,3.4271779522477837,3.467645282459215,3.5949392995060876,3.4271779522477837,7.062584581965303,6.894823234706999,7.022117251753871,10.489762534213087
3,150,Normal Traffic,0.72,1.2876851261169324,0.34739544559850766,0.9260757985174831,1.2876851261169324,0.34739544559850766,0.9260757985174831,1.6350805717154402,2.2137609246344154,1.2734712441159908,2.5611563702329234,3.417089007411893,3.7869715686744203,4.3702178423773645,3.417089007411893,3.7869715686744203,4.3702178423773645,7.204060576086313,7.787306849789258,8.157189411051785,11.574278418463678
4,200,Sybil Attack,0.78,1.398056281500162,0.3400088591962701,0.6666485046344905,1.398056281500162,0.3400088591962701,0.6666485046344905,1.738065140696432,2.0647047861346524,1.0066573638307608,2.4047136453309226,3.913322616940395,3.663456835455471,2.469929073344089,3.913322616940395,3.663456835455471,2.469929073344089,7.576779452395867,6.383251690284484,6.133385908799561,10.046708525739955
5,250,Normal Traffic,0.64,1.1591951497451356,0.3107018542783828,0.5183885634571319,1.1591951497451356,0.3107018542783828,0.5183885634571319,1.4698970040235184,1.6775837132022675,0.8290904177355147,1.9882855674806503,2.839392375154867,3.1734000356348178,1.3839342387221851,2.839392375154867,3.1734000356348178,1.3839342387221851,6.012792410789684,4.223326613877052,4.557334274357003,7.396726649511869
6,300,Blackhole Attack,0.84,1.3212393295781784,0.3560849677648482,0.7252007137364497,1.3212393295781784,0.3560849677648482,0.7252007137364497,1.6773242973430267,2.046440043314628,1.081285681501298,2.4025250110794762,3.567950194291865,3.9322733296949886,2.8988203580395395,3.567950194291865,3.9322733296949886,2.8988203580395395,7.500223523986854,6.466770552331404,6.831093687734528,10.399043882026394
7,350,Blackhole Attack,0.86,1.2535984520132732,0.28398352014395667,0.6547719095624565,1.2535984520132732,0.28398352014395667,0.6547719095624565,1.53758197215723,1.9083703615757297,0.9387554297064131,2.1923538817196864,3.263833808908728,2.7266296693301983,2.3829337541857223,3.263833808908728,2.7266296693301983,2.3829337541857223,5.990463478238926,5.64676756309445,5.109563423515921,8.373397232424647
8,400,Normal Traffic,0.74,1.3203337730885556,0.3653190729211704,0.6168459822494222,1.3203337730885556,0.3653190729211704,0.6168459822494222,1.685652846009726,1.937179755337978,0.9821650551705926,2.3024988282591483,3.56387877215338,4.086681329925428,2.1051286988678477,3.56387877215338,4.086681329925428,2.1051286988678477,7.650560102078808,5.669007471021228,6.191810028793276,9.755688800946656
9,450,Normal Traffic,0.72,1.2383756776013626,0.35537589658246027,0.6312954856318793,1.2383756776013626,0.35537589658246027,0.6312954856318793,1.5937515741838229,1.869671163233242,0.9866713822143396,2.225047059815702,3.1953915400275927,3.920416602763674,2.2109704111441815,3.1953915400275927,3.920416602763674,2.2109704111441815,7.115808142791266,5.406361951171775,6.1313870139078555,9.326778553935448
10,500,Normal Traffic,0.72,1.146550665856865,0.36559928453133994,0.7283913151573509,1.146550665856865,0.36559928453133994,0.7283913151573509,1.512149950388205,1.8749419810142158,1.093990599688691,2.2405412655455557,2.7825422148143786,4.091366885659869,2.922191314718195,2.7825422148143786,4.091366885659869,2.922191314718195,6.873909100474247,5.704733529532573,7.013558200378064,9.796100415192441
11,550,Normal Traffic,0.74,1.2058885027821642,0.35371026844149767,0.6813562091971942,1.2058885027821642,0.35371026844149767,0.6813562091971942,1.5595987712236619,1.8872447119793585,1.0350664776386918,2.240954980420856,3.0493277612446463,3.892564817883631,2.577662093183439,3.0493277612446463,3.892564817883631,2.577662093183439,6.941892579128277,5.626989854428086,6.47022691106707,9.519554672311717
12,600,Wormhole Attack,0.84,1.2670416715856718,0.22611987219211097,0.5199092023179669,1.2670416715856718,0.22611987219211097,0.5199092023179669,1.4931615437777828,1.7869508739036388,0.7460290745100778,2.0130707460957495,3.324275120308728,1.7590632386874259,1.395072823663458,3.324275120308728,1.7590632386874259,1.395072823663458,5.083338358996154,4.719347943972186,3.154136062350884,6.478411182659612
13,650,Sybil Attack,0.82,1.1414224937811397,0.3798758256638623,0.5114193366744741,1.1414224937811397,0.3798758256638623,0.5114193366744741,1.521298319445002,1.6528418304556138,0.8912951623383365,2.032717656119476,2.7594857257291237,4.33009193038942,1.3328850866237032,2.7594857257291237,4.33009193038942,1.3328850866237032,7.089577656118544,4.092370812352827,5.662977017013123,8.422462742742248
14,700,Blackhole Attack,0.76,1.492992853719205,0.3380753012957975,0.6133508805633188,1.492992853719205,0.3380753012957975,0.6133508805633188,1.8310681550150025,2.1063437342825235,0.9514261818591163,2.4444190355783215,4.340161656043879,3.631124865688229,2.079527296712656,4.340161656043879,3.631124865688229,2.079527296712656,7.971286521732107,6.419688952756535,5.710652162400885,10.050813818444762
15,750,Wormhole Attack,0.74,1.3001821920113303,0.3037204783439738,0.7240814821089687,1.3001821920113303,0.3037204783439738,0.7240814821089687,1.603902670355304,2.024263674120299,1.0278019604529425,2.327984152464273,3.4732763699139886,3.0566610253419833,2.8906220560805784,3.4732763699139886,3.0566610253419833,2.8906220560805784,6.529937395255972,6.363898425994567,5.947283081422562,9.420559451336551
16,800,Wormhole Attack,0.78,1.146803520619927,0.36878620871733925,0.639479950653637,1.146803520619927,0.36878620871733925,0.639479950653637,1.5155897293372662,1.786283471273564,1.0082661593709763,2.1550696799909033,2.7836790610431335,4.144657007671233,2.2709211076518763,2.7836790610431335,4.144657007671233,2.2709211076518763,6.9283360687143665,5.05460016869501,6.415578115323109,9.199257176366242
17,850,Blackhole Attack,0.82,1.4096367365639775,0.27900160200834256,0.8002763822604129,1.4096367365639775,0.27900160200834256,0.8002763822604129,1.68863833857232,2.2099131188243906,1.0792779842687554,2.488914720832733,3.965388856496794,2.6433245733182402,3.448744953822809,3.965388856496794,2.6433245733182402,3.448744953822809,6.608713429815034,7.414133810319603,6.092069527141049,10.057458383637844
18,900,Wormhole Attack,0.8,1.3124410924204202,0.28956811367725566,0.7278582357352082,1.3124410924204202,0.28956811367725566,0.7278582357352082,1.6020092060976758,2.0402993281556285,1.0174263494124638,2.329867441832884,3.5283929298315755,2.820012396186645,2.9182865411543255,3.5283929298315755,2.820012396186645,2.9182865411543255,6.34840532601822,6.4466794709859006,5.7382989373409705,9.266691867172545
19,950,Normal Traffic,0.66,1.4060457402947533,0.34036924139805425,0.6576424608377824,1.4060457402947533,0.34036924139805425,0.6576424608377824,1.7464149816928076,2.0636882011325355,0.9980117022358367,2.40405744253059,3.9492435780108237,3.669482962963672,2.403960363482647,3.9492435780108237,3.669482962963672,2.403960363482647,7.618726540974496,6.3532039414934705,6.073443326446319,10.022686904457142
20,1000,Blackhole Attack,0.76,1.2793455985439288,0.27441990229761154,0.6932734068583112,1.2793455985439288,0.27441990229761154,0.6932734068583112,1.5537655008415403,1.97261900540224,0.9676933091559228,2.2470389076998516,3.3795941215882834,2.566711725834475,2.6649548237778693,3.3795941215882834,2.566711725834475,2.6649548237778693,5.946305847422758,6.044548945366152,5.231666549612344,8.611260671200627
21,1050,Blackhole Attack,0.7,1.2446959139573677,0.3241143576851942,0.6401614317865036,1.2446959139573677,0.3241143576851942,0.6401614317865036,1.5688102716425618,1.8848573457438713,0.9642757894716978,2.2089717034290652,3.2238076029846563,3.397677081874841,2.275912914503466,3.2238076029846563,3.397677081874841,2.275912914503466,6.621484684859498,5.499720517488122,5.673589996378307,8.897397599362964
22,1100,Blackhole Attack,0.8,1.2121215904358018,0.32738667799601545,0.77755584210751,1.2121215904358018,0.32738667799601545,0.77755584210751,1.5395082684318173,1.9896774325433118,1.1049425201035254,2.3170641105393273,3.0773519997708485,3.452395154363048,3.2823184123718394,3.0773519997708485,3.452395154363048,3.2823184123718394,6.529747154133896,6.3596704121426875,6.734713566734888,9.812065566505735
23,1150,Blackhole Attack,0.78,1.1295657183803511,0.4170854165977325,0.5642915516180773,1.1295657183803511,0.4170854165977325,0.5642915516180773,1.5466511349780836,1.6938572699984284,0.9813769682158098,2.110942686596161,2.706177137682975,4.952291745989088,1.720170767892682,2.706177137682975,4.952291745989088,1.720170767892682,7.658468883672063,4.426347905575657,6.67246251388177,9.378639651564745
24,1200,Flooding Attack,0.82,1.2773268543191296,0.33769542915818224,0.6595369034646642,1.2773268543191296,0.33769542915818224,0.6595369034646642,1.6150222834773118,1.9368637577837937,0.9972323326228465,2.274559186941976,3.3705177580229244,3.624772837406173,2.4178370377275127,3.3705177580229244,3.624772837406173,2.4178370377275127,6.995290595429097,5.788354795750437,6.042609875133685,9.41312763315661
25,1250,Flooding Attack,0.84,1.2095057491495664,0.2886879409202677,0.5980905697659178,1.2095057491495664,0.2886879409202677,0.5980905697659178,1.4981936900698343,1.8075963189154842,0.8867785106861855,2.096284259835752,3.065591061336208,2.805294595927378,1.967746470623719,3.065591061336208,2.805294595927378,1.967746470623719,5.870885657263586,5.033337531959927,4.773041066551097,7.838632127887305
26,1300,Blackhole Attack,0.82,1.1490546622931548,0.3396792058552649,0.5978226151212916,1.1490546622931548,0.3396792058552649,0.5978226151212916,1.4887338681484197,1.7468772774144465,0.9375018209765565,2.086556483269711,2.7938002938433804,3.6579445402961452,1.965783719541626,2.7938002938433804,3.6579445402961452,1.965783719541626,6.451744834139525,4.759584013385006,5.623728259837771,8.417528553681151
