window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Sybil Attack,1.0,1.6348620450609332,0.25946146859210933,1.0907312598569914,1.6348620450609332,0.25946146859210933,1.0907312598569914,1.8943235136530425,2.7255933049179246,1.3501927284491007,2.9850547735100337,3.0313282575334908,1.835457328143931,3.6296034451758628,3.0313282575334908,1.835457328143931,3.6296034451758628,4.866785585677421,6.6609317027093535,5.465060773319793,8.496389030853283
1,100,Sybil Attack,1.0,1.5253848588773136,0.21044295211963857,1.0494600210919904,1.5253848588773136,0.21044295211963857,1.0494600210919904,1.735827810996952,2.5748448799693042,1.259902973211629,2.7852878320889425,2.6913171468499373,1.1171922489796007,3.408675464873235,2.6913171468499373,1.1171922489796007,3.408675464873235,3.808509395829538,6.099992611723172,4.525867713852836,7.217184860702773
2,200,Sybil Attack,1.0,1.6379585586433687,0.25954088162702504,1.0986541390006377,1.6379585586433687,0.25954088162702504,1.0986541390006377,1.8974994402703937,2.7366126976440066,1.3581950206276627,2.9961535792710317,3.040945320769339,1.8366209620911649,3.6720152006686964,3.040945320769339,1.8366209620911649,3.6720152006686964,4.877566282860504,6.712960521438035,5.508636162759862,8.5495814835292
3,300,Sybil Attack,1.0,1.4847770325282184,0.20588491899631886,1.0666953407803286,1.4847770325282184,0.20588491899631886,1.0666953407803286,1.6906619515245371,2.551472373308547,1.2725802597766473,2.7573572923048655,2.565198522315298,1.050403691149755,3.500937400365313,2.565198522315298,1.050403691149755,3.500937400365313,3.615602213465053,6.066135922680611,4.551341091515068,7.116539613830366
4,400,Sybil Attack,1.0,1.6519632577624799,0.24787770452710428,1.1043070456954338,1.6519632577624799,0.24787770452710428,1.1043070456954338,1.8998409622895842,2.7562703034579137,1.3521847502225381,3.004148007985018,3.084440714360213,1.6657211995965793,3.7022756264831886,3.084440714360213,1.6657211995965793,3.7022756264831886,4.750161913956792,6.786716340843402,5.367996826079768,8.45243754043998
5,500,Sybil Attack,1.0,1.462065952846977,0.20107310208763762,1.0488499454930444,1.462065952846977,0.20107310208763762,1.0488499454930444,1.6631390549346148,2.5109158983400217,1.249923047580682,2.7119890004276592,2.49466310122501,0.9798964563014868,3.405409685266412,2.49466310122501,0.9798964563014868,3.405409685266412,3.4745595575264967,5.900072786491422,4.385306141567899,6.8799692427929084
6,600,Sybil Attack,1.0,1.5823251898266337,0.2219091393769497,1.068481904349214,1.5823251898266337,0.2219091393769497,1.068481904349214,1.8042343292035834,2.650807094175848,1.2903910437261636,2.872716233552797,2.8681607965971594,1.2852055323418359,3.5105010067112126,2.8681607965971594,1.2852055323418359,3.5105010067112126,4.153366328938995,6.378661803308372,4.7957065390530484,7.663867335650208
7,700,Sybil Attack,1.0,1.4119100695638571,0.1969954790614288,1.070998075668871,1.4119100695638571,0.1969954790614288,1.070998075668871,1.608905548625286,2.482908145232728,1.2679935547302998,2.679903624294157,2.338890394811042,0.920147315844186,3.5239702570749465,2.338890394811042,0.920147315844186,3.5239702570749465,3.259037710655228,5.862860651885988,4.444117572919133,6.783007967730175
8,800,Sybil Attack,1.0,1.556252381337995,0.21602447891011684,1.0515816875927246,1.556252381337995,0.21602447891011684,1.0515816875927246,1.7722768602481118,2.6078340689307193,1.2676061665028415,2.8238585478408362,2.7871846144180448,1.1989779918074606,3.4200329018901354,2.7871846144180448,1.1989779918074606,3.4200329018901354,3.9861626062255056,6.20721751630818,4.619010893697596,7.4061955081156405
9,900,Sybil Attack,1.0,1.5645543400853816,0.20300806432480603,1.0934381414620433,1.5645543400853816,0.20300806432480603,1.0934381414620433,1.7675624044101876,2.657992481547425,1.2964462057868493,2.8610005458722307,2.812968600223211,1.0082493299597561,3.644093581741126,2.812968600223211,1.0082493299597561,3.644093581741126,3.821217930182967,6.4570621819643375,4.652342911700883,7.465311511924093
10,1000,Sybil Attack,1.0,1.49397570795773,0.17106010574770827,1.0708928156073125,1.49397570795773,0.17106010574770827,1.0708928156073125,1.6650358137054384,2.5648685235650426,1.241952921355021,2.7359286293127507,2.593767505120172,0.5401180063729814,3.523406792214125,2.593767505120172,0.5401180063729814,3.523406792214125,3.1338855114931534,6.117174297334297,4.063524798587107,6.657292303707278
11,1100,Sybil Attack,1.0,1.5698878896839736,0.22563657818089586,1.0951848245842821,1.5698878896839736,0.22563657818089586,1.0951848245842821,1.7955244678648694,2.6650727142682555,1.320821402765178,2.8907092924491513,2.829533385875095,1.3398234465559506,3.6534437051193502,2.829533385875095,1.3398234465559506,3.6534437051193502,4.1693568324310455,6.482977090994446,4.993267151675301,7.822800537550396
12,1200,Sybil Attack,1.0,1.3305069316218372,0.16873815016235041,1.0537929293025319,1.3305069316218372,0.16873815016235041,1.0537929293025319,1.4992450817841876,2.384299860924369,1.2225310794648823,2.5530380110867195,2.0860708594388955,0.5060945447843435,3.4318698415974778,2.0860708594388955,0.5060945447843435,3.4318698415974778,2.592165404223239,5.517940701036373,3.9379643863818212,6.024035245820716
13,1300,Sybil Attack,1.0,1.6579289018063739,0.24247992228698048,1.0953083614407717,1.6579289018063739,0.24247992228698048,1.0953083614407717,1.9004088240933543,2.7532372632471453,1.3377882837277522,2.995717185534126,3.1029686408444124,1.586627853509867,3.6541050070093317,3.1029686408444124,1.586627853509867,3.6541050070093317,4.689596494354279,6.757073647853744,5.2407328605191985,8.343701501363611
14,1400,Sybil Attack,1.0,1.3190707736989133,0.17038011223782942,1.0469126841158198,1.3190707736989133,0.17038011223782942,1.0469126841158198,1.4894508859367428,2.365983457814733,1.2172927963536493,2.5363635700525626,2.0505527675617072,0.5301541064561271,3.395039382455161,2.0505527675617072,0.5301541064561271,3.395039382455161,2.5807068740178343,5.445592150016868,3.925193488911288,5.975746256472995
15,1500,Sybil Attack,1.0,1.6517628417082393,0.2373480983008831,1.0885360276288893,1.6517628417082393,0.2373480983008831,1.0885360276288893,1.8891109400091224,2.7402988693371286,1.3258841259297725,2.9776469676380115,3.08381826791656,1.5114315761255497,3.6178522054030187,3.08381826791656,1.5114315761255497,3.6178522054030187,4.59524984404211,6.701670473319579,5.129283781528568,8.213102049445128
16,1600,Sybil Attack,1.0,1.2581412539354284,0.14168727446196472,1.0517948755805644,1.2581412539354284,0.14168727446196472,1.0517948755805644,1.3998285283973932,2.309936129515993,1.193482150042529,2.4516234039779574,1.861319609399868,0.10971985263481907,3.4211741128880995,1.861319609399868,0.10971985263481907,3.4211741128880995,1.9710394620346872,5.282493722287968,3.5308939655229183,5.392213574922787
17,1700,Sybil Attack,1.0,1.6225607496483985,0.23575732339485667,1.0909410340038568,1.6225607496483985,0.23575732339485667,1.0909410340038568,1.8583180730432551,2.713501783652255,1.3266983573987134,2.949259107047112,2.993123246408641,1.4881220566615854,3.6307263816316975,2.993123246408641,1.4881220566615854,3.6307263816316975,4.481245303070226,6.623849628040338,5.118848438293282,8.111971684701924
18,1800,Sybil Attack,1.0,1.2204724994607372,0.16532424332141393,1.0792583899432855,1.2204724994607372,0.16532424332141393,1.0792583899432855,1.3857967427821511,2.2997308894040227,1.2445826332646994,2.4650551327254364,1.7443290701515899,0.4560707936832262,3.568188327671338,1.7443290701515899,0.4560707936832262,3.568188327671338,2.200399863834816,5.312517397822928,4.024259121354564,5.768588191506154
19,1900,Sybil Attack,1.0,1.6375108877174698,0.25984571330144185,1.0707774026643104,1.6375108877174698,0.25984571330144185,1.0707774026643104,1.8973566010189116,2.7082882903817804,1.3306231159657522,2.9681340036832218,3.0395549572238205,1.8410876404509589,3.522788978231283,3.0395549572238205,1.8410876404509589,3.522788978231283,4.880642597674779,6.562343935455104,5.363876618682242,8.403431575906062
20,2000,Sybil Attack,1.0,1.3864142856668995,0.1979570614333336,1.0189601142442004,1.3864142856668995,0.1979570614333336,1.0189601142442004,1.5843713471002332,2.4053743999111,1.216917175677534,2.6033314613444336,2.259706319089433,0.9342373187284453,3.245407217518984,2.259706319089433,0.9342373187284453,3.245407217518984,3.1939436378178785,5.505113536608417,4.179644536247429,6.439350855336862
21,2100,Sybil Attack,1.0,1.5801755025990198,0.19957472609376814,1.065300247861102,1.5801755025990198,0.19957472609376814,1.065300247861102,1.779750228692788,2.645475750460122,1.2648749739548701,2.84505047655389,2.861484359547916,0.9579408519849217,3.4934693652347417,2.861484359547916,0.9579408519849217,3.4934693652347417,3.8194252115328373,6.354953724782657,4.451410217219664,7.3128945767675795
22,2200,Sybil Attack,1.0,1.3077247505988983,0.13581775520656977,1.1006468975652064,1.3077247505988983,0.13581775520656977,1.1006468975652064,1.443542505805468,2.4083716481641044,1.2364646527717762,2.5441894033706745,2.015314613837086,0.02371417527001181,3.6826825840105863,2.015314613837086,0.02371417527001181,3.6826825840105863,2.039028789107098,5.6979971978476724,3.706396759280598,5.721711373117684
23,2300,Sybil Attack,1.0,1.5733510055240083,0.19794705226762024,1.0656522941606044,1.5733510055240083,0.19794705226762024,1.0656522941606044,1.7712980577916286,2.639003299684613,1.2635993464282247,2.836950351952233,2.840289031907329,0.9340906550853806,3.495353895000493,2.840289031907329,0.9340906550853806,3.495353895000493,3.7743796869927095,6.335642926907822,4.429444550085874,7.2697335819932025
24,2400,Sybil Attack,1.0,1.3037444274714303,0.14385251431727267,1.0723552224561275,1.3037444274714303,0.14385251431727267,1.0723552224561275,1.447596941788703,2.376099649927558,1.2162077367734,2.51995216424483,2.0029526402184006,0.1414469689982029,3.531235163766747,2.0029526402184006,0.1414469689982029,3.531235163766747,2.1443996092166033,5.534187803985148,3.6726821327649497,5.675634772983351
25,2500,Sybil Attack,1.0,1.6325688844823505,0.22704955241672686,1.0992761438401202,1.6325688844823505,0.22704955241672686,1.0992761438401202,1.8596184368990774,2.7318450283224704,1.326325696256847,2.9588945807391975,3.024206225058232,1.360527664561534,3.6753448383785745,3.024206225058232,1.360527664561534,3.6753448383785745,4.384733889619766,6.6995510634368065,5.035872502940109,8.060078727998341
26,2600,Sybil Attack,1.0,1.295233398511221,0.13661970351420566,1.0569011211072101,1.295233398511221,0.13661970351420566,1.0569011211072101,1.4318531020254266,2.3521345196184313,1.1935208246214157,2.488754223132637,1.9765193301316124,0.03546507077076168,3.448508221213625,1.9765193301316124,0.03546507077076168,3.448508221213625,2.011984400902374,5.425027551345238,3.4839732919843867,5.460492622115999
27,2700,Sybil Attack,1.0,1.61732527735721,0.23902326397105603,1.103499651645666,1.61732527735721,0.23902326397105603,1.103499651645666,1.856348541328266,2.720824929002876,1.3425229156167222,2.959848192973932,2.976863066450286,1.5359776678738761,3.6979535866786843,2.976863066450286,1.5359776678738761,3.6979535866786843,4.512840734324162,6.67481665312897,5.2339312545525605,8.210794321002847
28,2800,Sybil Attack,1.0,0.7099884965826069,0.1427045040754716,0.6635394298083743,0.7099884965826069,0.1427045040754716,0.6635394298083743,0.8526930006580785,1.3735279263909812,0.806243933883846,1.5162324304664527,0.15888246839421485,0.12462525086905905,1.342814120730875,0.15888246839421485,0.12462525086905905,1.342814120730875,0.2835077192632739,1.50169658912509,1.467439371599934,1.6263218399941488
29,2900,Blackhole Attack,1.0,0.5760137452537258,0.15430281757144623,0.5627814666906267,0.5760137452537258,0.15430281757144623,0.5627814666906267,0.7303165628251721,1.1387952119443525,0.7170842842620729,1.2930980295157988,-0.25721247878941544,0.2945745712659239,0.8034493243950818,-0.25721247878941544,0.2945745712659239,0.8034493243950818,0.03736209247650846,0.5462368456056663,1.0980238956610058,0.8408114168715902
30,3000,Blackhole Attack,1.0,0.6892472042250121,0.1750530127236056,0.6956895804433233,0.6892472042250121,0.1750530127236056,0.6956895804433233,0.8643002169486177,1.3849367846683354,0.8707425931669289,1.559989797391941,0.09446475638168883,0.5986258081492626,1.5149162446009228,0.09446475638168883,0.5986258081492626,1.5149162446009228,0.6930905645309514,1.6093810009826117,2.1135420527501854,2.208006809131874
31,3100,Blackhole Attack,1.0,0.334451305865802,0.14909286299130747,1.1561974675312119,0.334451305865802,0.14909286299130747,1.1561974675312119,0.4835441688571095,1.490648773397014,1.3052903305225194,1.6397416363883215,-1.007450187474749,0.21823345145566722,3.980048875755067,-1.007450187474749,0.21823345145566722,3.980048875755067,-0.7892167360190818,2.972598688280318,4.198282327210735,3.1908321397359853
32,3200,Blackhole Attack,1.0,0.5599017531273611,0.14734810144090285,1.84678390154201,0.5599017531273611,0.14734810144090285,1.84678390154201,0.707249854568264,2.406685654669371,1.9941320029829128,2.554033756110274,-0.30725264267362024,0.1926675758782604,7.676808911457764,-0.30725264267362024,0.1926675758782604,7.676808911457764,-0.11458506679535985,7.369556268784144,7.869476487336025,7.5622238446624035
