window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Sybil Attack,1.0,0.9518940569272965,0.18737861609953357,0.6923270306609255,0.9518940569272965,0.18737861609953357,0.6923270306609255,1.13927267302683,1.644221087588222,0.879705646760459,1.8315997036877556,3.4769645806249723,1.484244673351214,3.8696399380315274,3.4769645806249723,1.484244673351214,3.8696399380315274,4.961209253976186,7.3466045186565,5.353884611382742,8.830849192007713
1,25,Sybil Attack,1.0,0.9785053765696559,0.18720727157818445,0.6994275064397526,0.9785053765696559,0.18720727157818445,0.6994275064397526,1.1657126481478404,1.6779328830094085,0.8866347780179371,1.865140154587593,3.6374665702252105,1.480951593090162,3.9331502389048407,3.6374665702252105,1.480951593090162,3.9331502389048407,5.118418163315372,7.570616809130051,5.414101831995003,9.051568402220212
2,50,Sybil Attack,1.0,0.9355622176014023,0.18732114298708397,0.6789168181399042,0.9355622176014023,0.18732114298708397,0.6789168181399042,1.1228833605884863,1.6144790357413066,0.8662379611269881,1.8018001787283904,3.3784616600308017,1.483140094280586,3.74969211220769,3.3784616600308017,1.483140094280586,3.74969211220769,4.861601754311388,7.128153772238491,5.2328322064882755,8.611293866519077
3,75,Sybil Attack,1.0,0.9218524488995888,0.18657603416217886,0.6532546214411138,0.9218524488995888,0.18657603416217886,0.6532546214411138,1.1084284830617677,1.5751070703407026,0.8398306556032926,1.7616831045028816,3.2957733460661864,1.4688198047007923,3.5201562495165915,3.2957733460661864,1.4688198047007923,3.5201562495165915,4.764593150766979,6.815929595582778,4.9889760542173835,8.28474940028357
4,100,Sybil Attack,1.0,0.9325018525814901,0.1873802699376397,0.6814938990884448,0.9325018525814901,0.1873802699376397,0.6814938990884448,1.1198821225191298,1.6139957516699348,0.8688741690260845,1.8013760216075747,3.3600035496777543,1.4842764585613824,3.7727428473295173,3.3600035496777543,1.4842764585613824,3.7727428473295173,4.844280008239137,7.1327463970072715,5.2570193058909,8.617022855568655
5,125,Sybil Attack,1.0,0.9950544768050723,0.14502286272108833,0.6151696207687243,0.9950544768050723,0.14502286272108833,0.6151696207687243,1.1400773395261607,1.6102240975737967,0.7601924834898126,1.755246960294885,3.737279865829314,0.6702070006301799,3.179504450002483,3.737279865829314,0.6702070006301799,3.179504450002483,4.407486866459494,6.916784315831797,3.849711450632663,7.586991316461977
6,150,Sybil Attack,1.0,0.969534209928529,0.18737251944168856,0.666284327040617,0.969534209928529,0.18737251944168856,0.666284327040617,1.1569067293702175,1.635818536969146,0.8536568464823056,1.8231910564108347,3.58335838941015,1.4841275013316495,3.6367006260755153,3.58335838941015,1.4841275013316495,3.6367006260755153,5.0674858907418,7.220059015485665,5.120828127407165,8.704186516817316
7,175,Sybil Attack,1.0,0.8981385684168643,0.15637783635555091,0.6716050092122701,0.8981385684168643,0.15637783635555091,0.6716050092122701,1.0545164047724152,1.5697435776291344,0.827982845567821,1.7261214139846852,3.152746805114004,0.8884388953297689,3.6842915391493403,3.152746805114004,0.8884388953297689,3.6842915391493403,4.041185700443773,6.837038344263345,4.5727304344791095,7.725477239593113
8,200,Sybil Attack,1.0,0.8615341933250515,0.1870062304285133,0.6813013327295522,0.8615341933250515,0.1870062304285133,0.6813013327295522,1.048540423753565,1.5428355260546036,0.8683075631580655,1.729841756483117,2.9319732730506964,1.477087771612659,3.771020434948671,2.9319732730506964,1.477087771612659,3.771020434948671,4.409061044663355,6.702993707999367,5.24810820656133,8.180081479612026
9,225,Sybil Attack,1.0,0.9516461158763179,0.1868073031525465,0.6939393588977082,0.9516461158763179,0.1868073031525465,0.6939393588977082,1.1384534190288644,1.645585474774026,0.8807466620502546,1.8323927779265725,3.4754691631665198,1.4732645767960806,3.8840614295786082,3.4754691631665198,1.4732645767960806,3.8840614295786082,4.9487337399626,7.359530592745128,5.357326006374689,8.832795169541209
