window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Sybil Attack,1.0,1.6348620450609332,0.25946301660587334,1.0907312598569914,1.6348620450609332,0.25946301660587334,1.0907312598569914,1.8943250616668066,2.7255933049179246,1.3501942764628647,2.985056321523798,3.0313282575334908,1.8412313957091997,3.6296034451758628,3.0313282575334908,1.8412313957091997,3.6296034451758628,4.872559653242691,6.6609317027093535,5.470834840885063,8.502163098418553
1,100,Sybil Attack,1.0,1.5253848588773136,0.21040502657143745,1.0494600210919904,1.5253848588773136,0.21040502657143745,1.0494600210919904,1.735789885448751,2.5748448799693042,1.2598650476634279,2.7852499065407414,2.6913171468499373,1.1196946128265652,3.408675464873235,2.6913171468499373,1.1196946128265652,3.408675464873235,3.8110117596765027,6.099992611723172,4.5283700776998,7.219687224549737
2,200,Sybil Attack,1.0,1.6379585586433687,0.25960359932502886,1.0986541390006377,1.6379585586433687,0.25960359932502886,1.0986541390006377,1.8975621579683977,2.7366126976440066,1.3582577383256664,2.9962162969690356,3.040945320769339,1.8432990630318349,3.6720152006686964,3.040945320769339,1.8432990630318349,3.6720152006686964,4.884244383801174,6.712960521438035,5.515314263700532,8.55625958446987
3,300,Sybil Attack,1.0,1.4847770325282184,0.20586671490148825,1.0666953407803286,1.4847770325282184,0.20586671490148825,1.0666953407803286,1.6906437474297067,2.551472373308547,1.272562055681817,2.7573390882100353,2.565198522315298,1.0529458773044758,3.500937400365313,2.565198522315298,1.0529458773044758,3.500937400365313,3.6181443996197737,6.066135922680611,4.553883277669788,7.119081799985087
4,400,Sybil Attack,1.0,1.6519632577624799,0.24792838399187903,1.1043070456954338,1.6519632577624799,0.24792838399187903,1.1043070456954338,1.899891641754359,2.7562703034579137,1.352235429687313,3.004198687449793,3.084440714360213,1.6715819318360867,3.7022756264831886,3.084440714360213,1.6715819318360867,3.7022756264831886,4.7560226461963,6.786716340843402,5.373857558319275,8.458298272679489
5,500,Sybil Attack,1.0,1.462065952846977,0.19896951158167656,1.0488499454930444,1.462065952846977,0.19896951158167656,1.0488499454930444,1.6610354644286536,2.5109158983400217,1.247819457074721,2.7098854099216982,2.49466310122501,0.9515029545355022,3.405409685266412,2.49466310122501,0.9515029545355022,3.405409685266412,3.446166055760512,5.900072786491422,4.356912639801914,6.851575741026924
6,600,Sybil Attack,1.0,1.5823251898266337,0.22273475711925045,1.068481904349214,1.5823251898266337,0.22273475711925045,1.068481904349214,1.8050599469458841,2.650807094175848,1.2912166614684644,2.873541851295098,2.8681607965971594,1.3010382452712292,3.5105010067112126,2.8681607965971594,1.3010382452712292,3.5105010067112126,4.169199041868389,6.378661803308372,4.811539251982442,7.679700048579601
7,700,Sybil Attack,1.0,1.4119100695638571,0.1992668533130051,1.070998075668871,1.4119100695638571,0.1992668533130051,1.070998075668871,1.6111769228768622,2.482908145232728,1.2702649289818762,2.682174998545733,2.338890394811042,0.955876207416204,3.5239702570749465,2.338890394811042,0.955876207416204,3.5239702570749465,3.2947666022272464,5.862860651885988,4.479846464491151,6.818736859302193
8,800,Sybil Attack,1.0,1.556252381337995,0.21741144662466286,1.0515816875927246,1.556252381337995,0.21741144662466286,1.0515816875927246,1.7736638279626578,2.6078340689307193,1.2689931342173875,2.825245515555382,2.7871846144180448,1.22274387720083,3.4200329018901354,2.7871846144180448,1.22274387720083,3.4200329018901354,4.009928491618875,6.20721751630818,4.6427767790909655,7.429961393509011
9,900,Sybil Attack,1.0,1.5645543400853816,0.20396688194539084,1.0934381414620433,1.5645543400853816,0.20396688194539084,1.0934381414620433,1.7685212220307724,2.657992481547425,1.2974050234074341,2.861959363492816,2.812968600223211,1.0250034492067344,3.644093581741126,2.812968600223211,1.0250034492067344,3.644093581741126,3.837972049429945,6.4570621819643375,4.66909703094786,7.482065631171071
10,1000,Sybil Attack,1.0,1.49397570795773,0.1706289164073237,1.0708928156073125,1.49397570795773,0.1706289164073237,1.0708928156073125,1.6646046243650536,2.5648685235650426,1.2415217320146361,2.735497439972366,2.593767505120172,0.5346741800029986,3.523406792214125,2.593767505120172,0.5346741800029986,3.523406792214125,3.1284416851231707,6.117174297334297,4.058080972217123,6.651848477337296
11,1100,Sybil Attack,1.0,1.5698878896839736,0.22554619391152894,1.0951848245842821,1.5698878896839736,0.22554619391152894,1.0951848245842821,1.7954340835955025,2.6650727142682555,1.320731018495811,2.8906189081797846,2.829533385875095,1.3423883914340575,3.6534437051193502,2.829533385875095,1.3423883914340575,3.6534437051193502,4.171921777309152,6.482977090994446,4.995832096553408,7.825365482428502
12,1200,Sybil Attack,1.0,1.3305069316218372,0.16873804968520836,1.0537929293025319,1.3305069316218372,0.16873804968520836,1.0537929293025319,1.4992449813070456,2.384299860924369,1.2225309789877403,2.5530379106095777,2.0860708594388955,0.506863625787931,3.4318698415974778,2.0860708594388955,0.506863625787931,3.4318698415974778,2.5929344852268263,5.517940701036373,3.9387334673854086,6.024804326824304
13,1300,Sybil Attack,1.0,1.6579289018063739,0.24517728081001078,1.0953083614407717,1.6579289018063739,0.24517728081001078,1.0953083614407717,1.9031061826163846,2.7532372632471453,1.3404856422507825,2.998414544057156,3.1029686408444124,1.6311191624109629,3.6541050070093317,3.1029686408444124,1.6311191624109629,3.6541050070093317,4.734087803255376,6.757073647853744,5.285224169420294,8.388192810264707
14,1400,Sybil Attack,1.0,1.3190707736989133,0.17043283308993196,1.0469126841158198,1.3190707736989133,0.17043283308993196,1.0469126841158198,1.4895036067888454,2.365983457814733,1.217345517205752,2.5364162909046652,2.0505527675617072,0.5317902190843292,3.395039382455161,2.0505527675617072,0.5317902190843292,3.395039382455161,2.5823429866460366,5.445592150016868,3.9268296015394903,5.977382369101198
15,1500,Sybil Attack,1.0,1.6517628417082393,0.2416636812531837,1.0885360276288893,1.6517628417082393,0.2416636812531837,1.0885360276288893,1.8934265229614229,2.7402988693371286,1.330199708882073,2.9819625505903122,3.08381826791656,1.579441722736176,3.6178522054030187,3.08381826791656,1.579441722736176,3.6178522054030187,4.663259990652736,6.701670473319579,5.197293928139194,8.281112196055755
16,1600,Sybil Attack,1.0,1.2581412539354284,0.13765092332438336,1.0517948755805644,1.2581412539354284,0.13765092332438336,1.0517948755805644,1.3957921772598119,2.309936129515993,1.1894457989049478,2.447587052840376,1.861319609399868,0.049639325980485004,3.4211741128880995,1.861319609399868,0.049639325980485004,3.4211741128880995,1.910958935380353,5.282493722287968,3.4708134388685843,5.332133048268453
17,1700,Sybil Attack,1.0,1.6225607496483985,0.23787616340783704,1.0909410340038568,1.6225607496483985,0.23787616340783704,1.0909410340038568,1.8604369130562355,2.713501783652255,1.3288171974116938,2.9513779470600925,2.993123246408641,1.5237355382935664,3.6307263816316975,2.993123246408641,1.5237355382935664,3.6307263816316975,4.516858784702207,6.623849628040338,5.154461919925264,8.147585166333904
18,1800,Sybil Attack,1.0,1.2204724994607372,0.16611015110306762,1.0792583899432855,1.2204724994607372,0.16611015110306762,1.0792583899432855,1.3865826505638048,2.2997308894040227,1.245368541046353,2.4658410405070903,1.7443290701515899,0.46821292918644575,3.568188327671338,1.7443290701515899,0.46821292918644575,3.568188327671338,2.2125419993380357,5.312517397822928,4.036401256857784,5.780730327009374
19,1900,Sybil Attack,1.0,1.6375108877174698,0.2598527749900183,1.0707774026643104,1.6375108877174698,0.2598527749900183,1.0707774026643104,1.8973636627074881,2.7082882903817804,1.3306301776543288,2.968141065371799,3.0395549572238205,1.846963897395471,3.522788978231283,3.0395549572238205,1.846963897395471,3.522788978231283,4.8865188546192915,6.562343935455104,5.369752875626753,8.409307832850574
20,2000,Sybil Attack,1.0,1.3864142856668995,0.19764552218713788,1.0189601142442004,1.3864142856668995,0.19764552218713788,1.0189601142442004,1.5840598078540373,2.4053743999111,1.2166056364313382,2.6030199220982375,2.259706319089433,0.932029938057746,3.245407217518984,2.259706319089433,0.932029938057746,3.245407217518984,3.1917362571471792,5.505113536608417,4.17743715557673,6.437143474666163
21,2100,Sybil Attack,1.0,1.5801755025990198,0.1996049708637565,1.065300247861102,1.5801755025990198,0.1996049708637565,1.065300247861102,1.7797804734627762,2.645475750460122,1.2649052187248584,2.8450807213238782,2.861484359547916,0.9608491842877408,3.4934693652347417,2.861484359547916,0.9608491842877408,3.4934693652347417,3.8223335438356565,6.354953724782657,4.454318549522482,7.315802909070398
22,2200,Sybil Attack,1.0,1.3077247505988983,0.14039429472116105,1.1006468975652064,1.3077247505988983,0.14039429472116105,1.1006468975652064,1.4481190453200594,2.4083716481641044,1.2410411922863673,2.548765942885266,2.015314613837086,0.08998837759254162,3.6826825840105863,2.015314613837086,0.08998837759254162,3.6826825840105863,2.1053029914296277,5.6979971978476724,3.772670961603128,5.787985575440214
23,2300,Sybil Attack,1.0,1.5733510055240083,0.19845824151870028,1.0656522941606044,1.5733510055240083,0.19845824151870028,1.0656522941606044,1.7718092470427087,2.639003299684613,1.2641105356793045,2.837461541203313,2.840289031907329,0.943983279225422,3.495353895000493,2.840289031907329,0.943983279225422,3.495353895000493,3.784272311132751,6.335642926907822,4.439337174225915,7.279626206133244
24,2400,Sybil Attack,1.0,1.3037444274714303,0.1492449895776314,1.0723552224561275,1.3037444274714303,0.1492449895776314,1.0723552224561275,1.4529894170490616,2.376099649927558,1.2216002120337588,2.525344639505189,2.0029526402184006,0.22016292996476125,3.531235163766747,2.0029526402184006,0.22016292996476125,3.531235163766747,2.223115570183162,5.534187803985148,3.7513980937315083,5.754350733949909
