window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Blackhole Attack,0.82,1.2453650475593847,0.37365075310573376,0.7126804088717418,1.2453650475593847,0.37365075310573376,0.7126804088717418,1.6190158006651185,1.9580454564311265,1.0863311619774756,2.3316962095368603,3.2268160573351863,4.223092292118305,2.807109904743874,3.2268160573351863,4.223092292118305,2.807109904743874,7.449908349453491,6.03392596207906,7.030202196862179,10.257018254197366
1,50,Flooding Attack,0.88,1.2053416533376782,0.34610918983312405,0.6938833774863107,1.2053416533376782,0.34610918983312405,0.6938833774863107,1.5514508431708023,1.8992250308239889,1.0399925673194348,2.2453342206571127,3.046869101889639,3.7624058670900262,2.6694228206354027,3.046869101889639,3.7624058670900262,2.6694228206354027,6.809274968979665,5.716291922525041,6.431828687725429,9.478697789615067
2,100,Sybil Attack,0.8,1.416507259462464,0.38716830069256797,0.5408005449852321,1.416507259462464,0.38716830069256797,0.5408005449852321,1.8036755601550318,1.9573078044476961,0.9279688456778001,2.344476105140264,3.996279032153886,4.4491996706751875,1.548100607465324,3.996279032153886,4.4491996706751875,1.548100607465324,8.445478702829075,5.54437963961921,5.997300278140512,9.993579310294399
3,150,Blackhole Attack,0.74,1.3270468249993372,0.3013771940401009,0.6885652136633096,1.3270468249993372,0.3013771940401009,0.6885652136633096,1.6284240190394381,2.015612038662647,0.9899424077034105,2.3169892327027477,3.594060951265963,3.014175891097265,2.6304676018784816,3.594060951265963,3.014175891097265,2.6304676018784816,6.608236842363228,6.224528553144445,5.644643492975747,9.238704444241709
4,200,Normal Traffic,0.64,1.2038143101591525,0.3131552112794575,0.5486027187892434,1.2038143101591525,0.3131552112794575,0.5486027187892434,1.51696952143861,1.752417028948396,0.8617579300687008,2.0655722402278536,3.0400020992218053,3.2111862278822074,1.6052510446143746,3.0400020992218053,3.2111862278822074,1.6052510446143746,6.251188327104012,4.64525314383618,4.816437272496582,7.856439371718387
5,250,Blackhole Attack,0.74,1.510288518952982,0.318403108846784,0.8601511945116858,1.510288518952982,0.318403108846784,0.8601511945116858,1.828691627799766,2.370439713464668,1.1785543033584698,2.688842822311452,4.417923733992171,3.298967562052538,3.88732422420747,4.417923733992171,3.298967562052538,3.88732422420747,7.716891296044709,8.30524795819964,7.186291786260008,11.604215520252179
6,300,Sybil Attack,0.76,1.1910206642142662,0.36271214286000325,0.5002760193743602,1.1910206642142662,0.36271214286000325,0.5002760193743602,1.5537328070742695,1.6912966835886265,0.8629881622343634,2.0540088264486296,2.9824812996594834,4.04012267637776,1.2512609814717934,2.9824812996594834,4.04012267637776,1.2512609814717934,7.022603976037244,4.233742281131277,5.291383657849554,8.273864957509037
7,350,Wormhole Attack,0.9,1.1637607937938672,0.3503807149023585,0.5816263239444625,1.1637607937938672,0.3503807149023585,0.5816263239444625,1.5141415086962258,1.7453871177383298,0.9320070388468209,2.0957678326406883,2.85991971328282,3.8338554647067786,1.8471468954717474,2.85991971328282,3.8338554647067786,1.8471468954717474,6.693775177989599,4.707066608754568,5.6810023601785264,8.540922073461346
8,400,Normal Traffic,0.76,1.2003162687679367,0.4056036216660775,0.6344776484657388,1.2003162687679367,0.4056036216660775,0.6344776484657388,1.6059198904340142,1.8347939172336756,1.0400812701318163,2.240397538899753,3.02427474998988,4.757566411860907,2.234279555698361,3.02427474998988,4.757566411860907,2.234279555698361,7.781841161850787,5.258554305688241,6.991845967559268,10.016120717549148
9,450,Normal Traffic,0.72,1.4081879508097348,0.4164839407876307,0.3422007280978155,1.4081879508097348,0.4164839407876307,0.3422007280978155,1.8246718915973654,1.7503886789075502,0.7586846688854462,2.166872619695181,3.9588750514925333,4.939560994726872,0.09336931873115902,3.9588750514925333,4.939560994726872,0.09336931873115902,8.898436046219405,4.0522443702236925,5.0329303134580305,8.991805364950565
10,500,Normal Traffic,0.74,1.4357455104706998,0.38000834600821,0.6306383556316587,1.4357455104706998,0.38000834600821,0.6306383556316587,1.8157538564789097,2.0663838661023584,1.0106467016398688,2.4463922121105686,4.082775061897204,4.329435447626101,2.2061569748224916,4.082775061897204,4.329435447626101,2.2061569748224916,8.412210509523305,6.288932036719695,6.535592422448593,10.618367484345796
11,550,Blackhole Attack,0.76,1.2058973017716632,0.3398621251117771,0.5532656486797302,1.2058973017716632,0.3398621251117771,0.5532656486797302,1.5457594268834403,1.7591629504513935,0.8931277737915073,2.0990250755631705,3.0493673218916664,3.657911511235515,1.6394067156274565,3.0493673218916664,3.657911511235515,1.6394067156274565,6.707278833127182,4.6887740375191225,5.297318226862972,8.346685548754639
12,600,Sybil Attack,0.82,1.1918417591831398,0.32352029844822117,0.6883763761701984,1.1918417591831398,0.32352029844822117,0.6883763761701984,1.5153620576313611,1.8802181353533383,1.0118966746184195,2.2037384338015595,2.9861729790548392,3.384562550265224,2.6290843790033533,2.9861729790548392,3.384562550265224,2.6290843790033533,6.370735529320063,5.615257358058193,6.013646929268577,8.999819908323417
13,650,Blackhole Attack,0.8,1.5727440445029488,0.35118410276562906,0.6736396012868956,1.5727440445029488,0.35118410276562906,0.6736396012868956,1.9239281472685779,2.2463836457898445,1.0248237040525248,2.5975677485554733,4.698726546747439,3.8472936954628842,2.5211384208762855,4.698726546747439,3.8472936954628842,2.5211384208762855,8.546020242210323,7.2198649676237245,6.36843211633917,11.067158663086609
14,700,Normal Traffic,0.74,1.5079049187693183,0.38925090983384913,0.5040915262133044,1.5079049187693183,0.38925090983384913,0.5040915262133044,1.8971558286031676,2.0119964449826226,0.8933424360471536,2.401247354816472,4.407206961854512,4.484035375189542,1.2792093314148245,4.407206961854512,4.484035375189542,1.2792093314148245,8.891242337044055,5.686416293269336,5.763244706604366,10.17045166845888
15,750,Blackhole Attack,0.84,1.1804766735692844,0.3608946747928915,0.6013199041870303,1.1804766735692844,0.3608946747928915,0.6013199041870303,1.5413713483621758,1.7817965777563147,0.9622145789799218,2.142691252549206,2.935075050097027,4.009721974059114,1.9914011441164026,2.935075050097027,4.009721974059114,1.9914011441164026,6.944797024156141,4.926476194213429,6.001123118175517,8.936198168272544
16,800,Wormhole Attack,0.84,0.9780217121398712,0.28288936564484873,0.832103598508225,0.9780217121398712,0.28288936564484873,0.832103598508225,1.26091107778472,1.8101253106480963,1.1149929641530738,2.093014676292945,2.024828564697486,2.7049308607537865,3.681877330451573,2.024828564697486,2.7049308607537865,3.681877330451573,4.729759425451272,5.706705895149058,6.386808191205359,8.411636755902844
17,850,Normal Traffic,0.7,1.4383070995009284,0.32162775868982646,0.7617444723209122,1.4383070995009284,0.32162775868982646,0.7617444723209122,1.7599348581907548,2.2000515718218407,1.0833722310107388,2.521679330511667,4.094292079782767,3.3529061273204226,3.1665011135102348,4.094292079782767,3.3529061273204226,3.1665011135102348,7.44719820710319,7.2607931932930025,6.519407240830658,10.613699320613424
18,900,Sybil Attack,0.8,1.1480867433199429,0.3755520762358587,0.5514590744627752,1.1480867433199429,0.3755520762358587,0.5514590744627752,1.5236388195558015,1.699545817782718,0.9270111506986338,2.075097894018577,2.789448487212922,4.254895634106228,1.6261736720123428,2.789448487212922,4.254895634106228,1.6261736720123428,7.044344121319151,4.415622159225265,5.881069306118571,8.670517793331493
