window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Wormhole Attack,0.78,2.5811995266822474,0.5355744257393149,1.7143370772829625,2.5811995266822474,0.5355744257393149,1.7143370772829625,3.1167739524215623,4.29553660396521,2.249911503022277,4.831111029704525,3.753593794035959,5.171262368669674,5.313728767450163,3.753593794035959,5.171262368669674,5.313728767450163,8.924856162705634,9.067322561486122,10.484991136119838,14.238584930155797
1,200,Wormhole Attack,0.78,2.609131711675924,0.533111649384252,1.5747206904530466,2.609131711675924,0.533111649384252,1.5747206904530466,3.142243361060176,4.183852402128971,2.107832339837299,4.716964051513223,3.814040405242448,5.139011166180897,4.716878085101232,3.814040405242448,5.139011166180897,4.716878085101232,8.953051571423345,8.53091849034368,9.855889251282129,13.669929656524577
2,400,Normal Traffic,0.73,2.3199247332046102,0.563811916173228,1.6169650535662055,2.3199247332046102,0.563811916173228,1.6169650535662055,2.8837366493778385,3.9368897867708155,2.1807769697394335,4.500701702944044,3.1881823927090043,5.541045446977569,4.897469901878446,3.1881823927090043,5.541045446977569,4.897469901878446,8.729227839686573,8.085652294587451,10.438515348856015,13.626697741565017
3,600,Wormhole Attack,0.79,2.7457793575819998,0.5499327402354205,1.4203069183291168,2.7457793575819998,0.5499327402354205,1.4203069183291168,3.2957120978174204,4.166086275911116,1.9702396585645374,4.716019016146538,4.109752578358745,5.359291179024087,4.056769573852378,4.109752578358745,5.359291179024087,4.056769573852378,9.469043757382831,8.166522152211122,9.416060752876465,13.52581333123521
4,800,Blackhole Attack,0.765,2.769933707974322,0.5372820735178274,1.5968764553729042,2.769933707974322,0.5372820735178274,1.5968764553729042,3.3072157814921495,4.3668101633472265,2.1341585288907314,4.904092236865054,4.162023771158038,5.193624811029127,4.811592492991538,4.162023771158038,5.193624811029127,4.811592492991538,9.355648582187165,8.973616264149577,10.005217304020665,14.167241075178703
5,1000,Blackhole Attack,0.76,2.587635595094442,0.525252976116451,1.4886924968668187,2.587635595094442,0.525252976116451,1.4886924968668187,3.1128885712108927,4.07632809196126,2.01394547298327,4.601581068077712,3.767521760111594,5.036098182494028,4.349113331915511,3.767521760111594,5.036098182494028,4.349113331915511,8.803619942605621,8.116635092027105,9.385211514409539,13.152733274521133
6,1200,Blackhole Attack,0.825,2.3637131375141704,0.5436357040577805,1.2868024745133182,2.3637131375141704,0.5436357040577805,1.2868024745133182,2.907348841571951,3.6505156120274886,1.8304381785710988,4.19415131608527,3.2829426361790994,5.2768285597827065,3.486047037642178,3.2829426361790994,5.2768285597827065,3.486047037642178,8.559771195961806,6.768989673821277,8.762875597424884,12.045818233603985
7,1400,Normal Traffic,0.735,2.3799143378017575,0.5892360043859433,1.3796714360431739,2.3799143378017575,0.5892360043859433,1.3796714360431739,2.969150342187701,3.7595857738449316,1.9689074404291171,4.3488217782308745,3.318002824097944,5.873985713906469,3.8830556146200066,3.318002824097944,5.873985713906469,3.8830556146200066,9.191988538004413,7.201058438717951,9.757041328526476,13.07504415262442
8,1600,Wormhole Attack,0.77,2.7362300322514175,0.5121817698043237,1.4434329995239383,2.7362300322514175,0.5121817698043237,1.4434329995239383,3.2484118020557413,4.179663031775355,1.9556147693282622,4.69184480157968,4.089087372408238,4.864924652799229,4.155632018688462,4.089087372408238,4.864924652799229,4.155632018688462,8.954012025207467,8.2447193910967,9.020556671487691,13.10964404389593
9,1800,Wormhole Attack,0.8,2.537759718891023,0.607494741778088,1.4423383132294958,2.537759718891023,0.607494741778088,1.4423383132294958,3.1452544606691113,3.9800980321205186,2.049833055007584,4.587592773898607,3.659587930440426,6.113092377251237,4.150952308257394,3.659587930440426,6.113092377251237,4.150952308257394,9.772680307691664,7.81054023869782,10.264044685508631,13.923632615949057
10,2000,Blackhole Attack,0.8,2.7504866430320267,0.5793617002602798,1.6650128628386933,2.7504866430320267,0.5793617002602798,1.6650128628386933,3.3298483432923067,4.41549950587072,2.2443745630989733,4.9948612061310005,4.119939373752667,5.744677106107848,5.1028710614471375,4.119939373752667,5.744677106107848,5.1028710614471375,9.864616479860516,9.222810435199804,10.847548167554987,14.967487541307653
11,2200,Wormhole Attack,0.795,2.535184135263856,0.6041491003537801,1.6270939294188789,2.535184135263856,0.6041491003537801,1.6270939294188789,3.139333235617636,4.162278064682735,2.231243029772659,4.766427165036515,3.654014241802162,6.069279645815685,4.940770166276925,3.654014241802162,6.069279645815685,4.940770166276925,9.723293887617848,8.594784408079088,11.01004981209261,14.664064053894773
12,2400,Blackhole Attack,0.805,2.5376869953662777,0.6312686681597907,1.6918959102707136,2.5376869953662777,0.6312686681597907,1.6918959102707136,3.1689556635260683,4.229582905636992,2.323164578430504,4.860851573796782,3.6594305531845173,6.424423007055828,5.217794284771679,3.6594305531845173,6.424423007055828,5.217794284771679,10.083853560240346,8.877224837956195,11.642217291827507,15.301647845012024
13,2600,Blackhole Attack,0.8,2.646593914127307,0.5248238462087348,1.676028216755583,2.646593914127307,0.5248238462087348,1.676028216755583,3.1714177603360416,4.322622130882889,2.2008520629643176,4.847445977091624,3.895110439220461,5.030478526645337,5.1499609600678475,3.895110439220461,5.030478526645337,5.1499609600678475,8.925588965865797,9.04507139928831,10.180439486713183,14.075549925933645
14,2800,Blackhole Attack,0.805,2.7743061130731657,0.5870917513922757,1.8208211609643385,2.7743061130731657,0.5870917513922757,1.8208211609643385,3.361397864465441,4.595127274037504,2.4079129123566143,5.18221902542978,4.171485869132361,5.8459057230685785,5.768941077749773,4.171485869132361,5.8459057230685785,5.768941077749773,10.01739159220094,9.940426946882134,11.614846800818352,15.786332669950713
15,3000,Sybil Attack,0.815,2.395999260168429,0.5816149664379763,1.4207623330994992,2.395999260168429,0.5816149664379763,1.4207623330994992,2.977614226606405,3.8167615932679277,2.0023772995374753,4.398376559705905,3.3528113809224402,5.774184675322816,4.058716441427354,3.3528113809224402,5.774184675322816,4.058716441427354,9.126996056245257,7.411527822349794,9.83290111675017,13.185712497672611
16,3200,Blackhole Attack,0.785,2.7292824268187696,0.5788583063078183,1.4672413623284526,2.7292824268187696,0.5788583063078183,1.4672413623284526,3.3081407331265877,4.196523789147222,2.0460996686362707,4.77538209545504,4.07405241526119,5.738084928032448,4.25741117160979,4.07405241526119,5.738084928032448,4.25741117160979,9.812137343293639,8.33146358687098,9.995496099642239,14.069548514903428
17,3400,Normal Traffic,0.775,2.5275341816622574,0.6272305157392528,1.4110113114658098,2.5275341816622574,0.6272305157392528,1.4110113114658098,3.15476469740151,3.9385454931280672,2.038241827205063,4.56577600886732,3.637459368948205,6.371541521846024,4.017031478452652,3.637459368948205,6.371541521846024,4.017031478452652,10.00900089079423,7.654490847400857,10.388573000298676,14.026032369246881
18,3600,Blackhole Attack,0.815,2.662154580083753,0.5365047227541909,1.6316298602455295,2.662154580083753,0.5365047227541909,1.6316298602455295,3.198659302837944,4.293784440329283,2.1681345829997203,4.8302891630834734,3.928784479593468,5.183445041018218,4.9601609660995285,3.928784479593468,5.183445041018218,4.9601609660995285,9.112229520611686,8.888945445692997,10.143606007117747,14.072390486711214
19,3800,Wormhole Attack,0.785,2.652143889225763,0.5452426411636576,1.5132111749304598,2.652143889225763,0.5452426411636576,1.5132111749304598,3.1973865303894207,4.1653550641562225,2.0584538160941173,4.710597705319881,3.9071208561304887,5.2978721490155785,4.453929034891734,3.9071208561304887,5.2978721490155785,4.453929034891734,9.204993005146067,8.361049891022223,9.751801183907313,13.658922040037801
20,4000,Normal Traffic,0.755,2.5246166448068834,0.6183963212358978,1.4758544246740088,2.5246166448068834,0.6183963212358978,1.4758544246740088,3.1430129660427815,4.000471069480892,2.094250745909907,4.61886739071679,3.6311456768393593,6.255853633594525,4.294231435009972,3.6311456768393593,6.255853633594525,4.294231435009972,9.886999310433884,7.925377111849331,10.550085068604497,14.181230745443855
21,4200,Normal Traffic,0.78,2.5564758934973013,0.5724737776094679,1.464440270678843,2.5564758934973013,0.5724737776094679,1.464440270678843,3.1289496711067692,4.020916164176144,2.036914048288311,4.593389941785612,3.7000906454967164,5.654476553515367,4.245436692822941,3.7000906454967164,5.654476553515367,4.245436692822941,9.354567199012083,7.945527338319657,9.899913246338308,13.600003891835023
22,4400,Blackhole Attack,0.82,2.8184960107375514,0.597096473294764,1.4373950261654418,2.8184960107375514,0.597096473294764,1.4373950261654418,3.4155924840323153,4.255891036902993,2.0344914994602057,4.852987510197757,4.2671149638121495,5.976922212348142,4.129820087862509,4.2671149638121495,5.976922212348142,4.129820087862509,10.24403717616029,8.396935051674658,10.106742300210652,14.3738572640228
23,4600,Sybil Attack,0.83,2.4446531251159027,0.5595338822294258,1.2983721969690523,2.4446531251159027,0.5595338822294258,1.2983721969690523,3.0041870073453287,3.743025322084955,1.857906079198478,4.302559204314381,3.458100718610801,5.485022601585298,3.5355068245560517,3.458100718610801,5.485022601585298,3.5355068245560517,8.943123320196099,6.993607543166853,9.02052942614135,12.47863014475215
