window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Sybil Attack,1.0,1.3398043269671251,0.2124533307609385,0.8734794783620397,1.3398043269671251,0.2124533307609385,0.8734794783620397,1.5522576577280636,2.213283805329165,1.085932809122978,2.4257371360901034,3.6514192459042767,1.5220233974184467,3.984953073247303,3.6514192459042767,1.5220233974184467,3.984953073247303,5.173442643322724,7.6363723191515795,5.50697647066575,9.158395716570027
1,50,Sybil Attack,1.0,1.284666406550311,0.21241338783416577,0.8584945879877142,1.284666406550311,0.21241338783416577,0.8584945879877142,1.497079794384477,2.143160994538025,1.07090797582188,2.355574382372191,3.4035167103611146,1.5213572806988676,3.875189684602588,3.4035167103611146,1.5213572806988676,3.875189684602588,4.924873991059982,7.278706394963702,5.3965469653014555,8.800063675662571
2,100,Sybil Attack,1.0,1.257805110914526,0.17775939435772678,0.8276664030179198,1.257805110914526,0.17775939435772678,0.8276664030179198,1.4355645052722528,2.085471513932446,1.0054257973756466,2.2632309082901725,3.28274713389274,0.9434425829056409,3.6493751498597535,3.28274713389274,0.9434425829056409,3.6493751498597535,4.226189716798381,6.932122283752493,4.592817732765394,7.875564866658134
3,150,Sybil Attack,1.0,1.2026146266930167,0.1846166933719967,0.8668105138482775,1.2026146266930167,0.1846166933719967,0.8668105138482775,1.3872313200650135,2.069425140541294,1.0514272072202742,2.254041833913291,3.03460826915248,1.0577997893904856,3.9361033235663787,3.03460826915248,1.0577997893904856,3.9361033235663787,4.092408058542965,6.9707115927188585,4.993903112956865,8.028511382109343
4,200,Sybil Attack,1.0,1.3074205629855997,0.2124234377721975,0.8803594378380705,1.3074205629855997,0.2124234377721975,0.8803594378380705,1.5198440007577971,2.18778000082367,1.092782875610268,2.4002034385958675,3.5058204068337453,1.5215248806294324,4.035348347884836,3.5058204068337453,1.5215248806294324,4.035348347884836,5.027345287463177,7.541168754718582,5.556873228514268,9.062693635348014
5,250,Sybil Attack,1.0,1.2474954840267214,0.21188993975692044,0.868508104754697,1.2474954840267214,0.21188993975692044,0.868508104754697,1.4593854237836419,2.1160035887814184,1.0803980445116175,2.327893528538339,3.236394594176509,1.512627887430604,3.948538071219943,3.236394594176509,1.512627887430604,3.948538071219943,4.749022481607113,7.1849326653964525,5.461165958650547,8.697560552827056
6,300,Sybil Attack,1.0,1.2271346577713964,0.179770893301247,0.8438148953420508,1.2271346577713964,0.179770893301247,0.8438148953420508,1.4069055510726434,2.070949553113447,1.0235857886432977,2.250720446414694,3.1448514163364245,0.9769877731546733,3.7676618503108115,3.1448514163364245,0.9769877731546733,3.7676618503108115,4.121839189491098,6.912513266647236,4.7446496234654845,7.889501039801909
7,350,Sybil Attack,1.0,1.2283374723210105,0.17902745811105095,0.8672515999901644,1.2283374723210105,0.17902745811105095,0.8672515999901644,1.4073649304320615,2.095589072311175,1.0462790581012154,2.274616530422226,3.150259323895931,0.9645897179763255,3.9393342520822583,3.150259323895931,0.9645897179763255,3.9393342520822583,4.114849041872256,7.089593575978189,4.9039239700585835,8.054183293954514
8,400,Sybil Attack,1.0,1.2763761800817768,0.21102571653415703,0.8821928196179034,1.2763761800817768,0.21102571653415703,0.8821928196179034,1.4874018966159337,2.15856899969968,1.0932185361520603,2.369594716233837,3.3662434844896874,1.498215484919223,4.048777755228298,3.3662434844896874,1.498215484919223,4.048777755228298,4.86445896940891,7.415021239717985,5.546993240147521,8.913236724637208
9,450,Sybil Attack,1.0,1.2854960225279102,0.18991890488884053,0.8632603721939544,1.2854960225279102,0.18991890488884053,0.8632603721939544,1.4754149274167507,2.1487563947218646,1.0531792770827948,2.338675299610705,3.407246700589604,1.1462232482474255,3.9100987570721912,3.407246700589604,1.1462232482474255,3.9100987570721912,4.553469948837029,7.317345457661795,5.0563220053196165,8.463568705909221
