window_idx,start_pos,majority_label,attack_frac,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three,Z2_c2,Z2_network,Z2_physical,Z2_c2_only,Z2_network_only,Z2_physical_only,Z2_c2_network,Z2_c2_physical,Z2_network_physical,Z2_all_three
0,0,Blackhole Attack,0.88,0.9964817197036028,0.24676845788559681,0.47859778575689593,0.9964817197036028,0.24676845788559681,0.47859778575689593,1.2432501775891995,1.4750795054604988,0.7253662436424928,1.7218479633460955,3.745888056927523,2.629026093197538,1.9579358393065838,3.745888056927523,2.629026093197538,1.9579358393065838,6.374914150125061,5.703823896234107,4.586961932504122,8.332849989431645
1,25,Flooding Attack,0.88,0.8246616278291015,0.32502189778484,0.30800368840824294,0.8246616278291015,0.32502189778484,0.30800368840824294,1.1496835256139415,1.1326653162373443,0.6330255861930829,1.4576872140221844,2.7095821927397177,4.133490922105081,0.43205464665023274,2.7095821927397177,4.133490922105081,0.43205464665023274,6.843073114844799,3.1416368393899505,4.565545568755314,7.275127761495032
2,50,Blackhole Attack,0.8,0.9636036436838207,0.29732749560154836,0.4775624506675343,0.9636036436838207,0.29732749560154836,0.4775624506675343,1.260931139285369,1.441166094351355,0.7748899462690826,1.7384935899529033,3.547589111729665,3.6010510179164674,1.9486752707083315,3.547589111729665,3.6010510179164674,1.9486752707083315,7.148640129646132,5.496264382437996,5.549726288624798,9.097315400354464
3,75,Normal Traffic,0.64,0.9642777715805889,0.23573279540403727,0.4442116594863733,0.9642777715805889,0.23573279540403727,0.4442116594863733,1.2000105669846262,1.4084894310669622,0.6799444548904106,1.6442222264709994,3.551655008127531,2.416859495938963,1.6503686715090795,3.551655008127531,2.416859495938963,1.6503686715090795,5.968514504066494,5.202023679636611,4.067228167448042,7.618883175575574
4,100,Blackhole Attack,0.8,0.6777532572538297,0.1998666286096238,0.39379284427269257,0.6777532572538297,0.1998666286096238,0.39379284427269257,0.8776198858634535,1.0715461015265224,0.5936594728823164,1.271412730136146,1.8235274580197056,1.727312984508881,1.1993969023432407,1.8235274580197056,1.727312984508881,1.1993969023432407,3.5508404425285867,3.0229243603629463,2.9267098868521217,4.750237344871827
5,125,Sybil Attack,0.92,0.5765170352152299,0.2764790607828567,0.3885830036396264,0.5765170352152299,0.2764790607828567,0.3885830036396264,0.8529960959980867,0.9651000388548563,0.6650620644224832,1.241579099637713,1.2129371049226532,3.2002285497555967,1.1527974128985063,1.2129371049226532,3.2002285497555967,1.1527974128985063,4.41316565467825,2.3657345178211595,4.353025962654103,5.565963067576756
6,150,Blackhole Attack,0.76,0.6973328200277089,0.24583848945974346,0.562457465781291,0.6973328200277089,0.24583848945974346,0.562457465781291,0.9431713094874523,1.2597902858089998,0.8082959552410345,1.5056287752687432,1.9416185118623757,2.6111469457697405,2.7080198724597637,1.9416185118623757,2.6111469457697405,2.7080198724597637,4.552765457632116,4.64963838432214,5.319166818229505,7.260785330091879
7,175,Wormhole Attack,1.0,0.6882989653060761,0.24323512194470923,0.5007657109634366,0.6882989653060761,0.24323512194470923,0.5007657109634366,0.9315340872507853,1.1890646762695127,0.7440008329081458,1.4322997982142218,1.8871322377478985,2.5610957931541822,2.1562171437513773,1.8871322377478985,2.5610957931541822,2.1562171437513773,4.448228030902081,4.043349381499276,4.717312936905559,6.604445174653458
8,200,Wormhole Attack,0.84,0.7276817319706445,0.24446157701096785,0.5417396619004959,0.7276817319706445,0.24446157701096785,0.5417396619004959,0.9721433089816123,1.2694213938711405,0.7862012389114638,1.5138829708821082,2.124663201660093,2.58467505706638,2.5227091976698923,2.124663201660093,2.58467505706638,2.5227091976698923,4.709338258726473,4.647372399329985,5.107384254736273,7.232047456396366
9,225,Normal Traffic,0.76,0.8459309310022318,0.26213150085417647,0.3764485005466348,0.8459309310022318,0.26213150085417647,0.3764485005466348,1.1080624318564083,1.2223794315488665,0.6385800014008113,1.484510932403043,2.837864650076561,2.924388927610738,1.0442601871703248,2.837864650076561,2.924388927610738,1.0442601871703248,5.762253577687299,3.882124837246886,3.968649114781063,6.806513764857624
