test_idx,label,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three
13225,Blackhole Attack,0.08146237572794196,0.05346020226949562,0.036557612363529286,0.08146237572794196,0.05346020226949562,0.036557612363529286,0.13492257799743756,0.11801998809147124,0.09001781463302491,0.17148019036096684
4011,Blackhole Attack,0.12090668157665277,0.02172729041914212,0.036557612363529286,0.12090668157665277,0.02172729041914212,0.036557612363529286,0.1426339719957949,0.15746429394018205,0.058284902782671406,0.17919158435932417
3899,Blackhole Attack,0.11580028610142831,0.05054276137649094,0.036557612363529286,0.11580028610142831,0.05054276137649094,0.036557612363529286,0.16634304747791925,0.1523578984649576,0.08710037374002022,0.20290065984144853
12883,Blackhole Attack,0.06904742565039174,0.06374725186085292,0.010169348337790363,0.06904742565039174,0.06374725186085292,0.010169348337790363,0.13279467751124466,0.0792167739881821,0.07391660019864328,0.14296402584903503
3354,Blackhole Attack,0.11164479616071056,0.023430019447109263,0.036557612363529286,0.11164479616071056,0.023430019447109263,0.036557612363529286,0.1350748156078198,0.14820240852423985,0.05998763181063855,0.1716324279713491
3527,Blackhole Attack,0.10538409551195863,0.02217172502407664,0.036557612363529286,0.10538409551195863,0.02217172502407664,0.036557612363529286,0.12755582053603526,0.1419417078754879,0.058729337387605926,0.16411343289956454
10464,Blackhole Attack,0.06914884249397932,0.034995040552412336,0.003078571540971048,0.06914884249397932,0.034995040552412336,0.003078571540971048,0.10414388304639166,0.07222741403495037,0.038073612093383384,0.10722245458736271
14058,Blackhole Attack,0.12522711894439914,0.021763635736193894,0.036557612363529286,0.12522711894439914,0.021763635736193894,0.036557612363529286,0.14699075468059303,0.16178473130792842,0.05832124809972318,0.1835483670441223
4780,Blackhole Attack,0.11837195482295776,0.023760633909226135,0.036557612363529286,0.11837195482295776,0.023760633909226135,0.036557612363529286,0.1421325887321839,0.15492956718648704,0.06031824627275542,0.17869020109571318
11946,Blackhole Attack,0.07356607087103395,0.02176363560181594,0.036557612363529286,0.07356607087103395,0.02176363560181594,0.036557612363529286,0.09532970647284988,0.11012368323456323,0.05832124796534523,0.13188731883637916
14050,Blackhole Attack,0.09983434205548075,0.023249179329813012,0.0,0.09983434205548075,0.023249179329813012,0.0,0.12308352138529377,0.09983434205548075,0.023249179329813012,0.12308352138529377
4793,Blackhole Attack,0.07388807877144055,0.02173664392948496,0.03198490306073986,0.07388807877144055,0.02173664392948496,0.03198490306073986,0.09562472270092551,0.10587298183218041,0.05372154699022482,0.12760962576166537
3577,Blackhole Attack,0.12405156769716763,0.023504322921175547,0.036557612363529286,0.12405156769716763,0.023504322921175547,0.036557612363529286,0.14755589061834318,0.1606091800606969,0.06006193528470483,0.18411350298187246
10876,Blackhole Attack,0.06419229229347279,0.021724890414070882,0.00524867712242231,0.06419229229347279,0.021724890414070882,0.00524867712242231,0.08591718270754367,0.0694409694158951,0.026973567536493194,0.09116585982996599
12199,Blackhole Attack,0.07356607087103395,0.015291549645794447,0.036557612363529286,0.07356607087103395,0.015291549645794447,0.036557612363529286,0.0888576205168284,0.11012368323456323,0.051849162009323733,0.1254152328803577
5040,Blackhole Attack,0.11574676684917684,0.0020412099268051613,0.036557612363529286,0.11574676684917684,0.0020412099268051613,0.036557612363529286,0.117787976775982,0.15230437921270612,0.03859882229033445,0.1543455891395113
13126,Blackhole Attack,0.06198810554014772,0.03837522582046213,0.036557612363529286,0.06198810554014772,0.03837522582046213,0.036557612363529286,0.10036333136060985,0.098545717903677,0.07493283818399141,0.13692094372413913
4432,Blackhole Attack,0.03770136775423725,0.023286396383499032,0.036557612363529286,0.03770136775423725,0.023286396383499032,0.036557612363529286,0.06098776413773628,0.07425898011776653,0.05984400874702832,0.09754537650126557
13369,Blackhole Attack,0.10829392123287349,0.023290438840745577,0.036557612363529286,0.10829392123287349,0.023290438840745577,0.036557612363529286,0.13158436007361907,0.14485153359640277,0.05984805120427486,0.16814197243714835
3926,Blackhole Attack,0.11037522646303441,0.024097080942725203,0.036557612363529286,0.11037522646303441,0.024097080942725203,0.036557612363529286,0.1344723074057596,0.1469328388265637,0.06065469330625449,0.17102991976928889
10457,Blackhole Attack,0.03789160112891543,0.024503811377970156,0.036557612363529286,0.03789160112891543,0.024503811377970156,0.036557612363529286,0.062395412506885586,0.07444921349244471,0.06106142374149944,0.09895302487041488
3149,Blackhole Attack,0.11004202565357471,0.0069368128943348905,0.036557612363529286,0.11004202565357471,0.0069368128943348905,0.036557612363529286,0.1169788385479096,0.146599638017104,0.04349442525786418,0.1535364509114389
11785,Blackhole Attack,0.08585544643105666,0.011735579093682197,0.036557612363529286,0.08585544643105666,0.011735579093682197,0.036557612363529286,0.09759102552473886,0.12241305879458594,0.04829319145721148,0.13414863788826814
10174,Blackhole Attack,0.06559195353276012,0.029997405517837014,0.036557612363529286,0.06559195353276012,0.029997405517837014,0.036557612363529286,0.09558935905059714,0.1021495658962894,0.06655501788136631,0.13214697141412643
4798,Blackhole Attack,0.10216147362168723,0.03200083952175189,0.036557612363529286,0.10216147362168723,0.03200083952175189,0.036557612363529286,0.13416231314343913,0.1387190859852165,0.06855845188528117,0.1707199255069684
