test_idx,label,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three
11496,Blackhole Attack,0.07396800665105797,0.004243697926117468,0.036557612363529286,0.07396800665105797,0.004243697926117468,0.036557612363529286,0.07821170457717544,0.11052561901458727,0.04080131028964675,0.11476931694070472
13327,Blackhole Attack,0.07491129839692925,0.004028887547301651,0.0,0.07491129839692925,0.004028887547301651,0.0,0.07894018594423091,0.07491129839692925,0.004028887547301651,0.07894018594423091
5046,Blackhole Attack,0.037663100467715954,0.01294655156211113,0.036557612363529286,0.037663100467715954,0.01294655156211113,0.036557612363529286,0.05060965202982708,0.07422071283124523,0.049504163925640415,0.08716726439335637
4900,Blackhole Attack,0.07171800836522702,0.01870551427195903,0.036557612363529286,0.07171800836522702,0.01870551427195903,0.036557612363529286,0.09042352263718605,0.1082756207287563,0.05526312663548832,0.12698113500071534
10339,Blackhole Attack,0.05714657353140372,0.004343715666327957,0.036557612363529286,0.05714657353140372,0.004343715666327957,0.036557612363529286,0.061490289197731675,0.09370418589493301,0.04090132802985724,0.09804790156126096
5026,Blackhole Attack,0.103644748751619,1.5246455801344323e-07,0.036557612363529286,0.103644748751619,1.5246455801344323e-07,0.036557612363529286,0.10364490121617702,0.14020236111514828,0.0365577648280873,0.1402025135797063
11673,Blackhole Attack,0.04904899901808762,0.009369695541764936,0.036557612363529286,0.04904899901808762,0.009369695541764936,0.036557612363529286,0.05841869455985255,0.0856066113816169,0.04592730790529422,0.09497630692338184
13062,Blackhole Attack,0.0,0.03262346139912954,0.036557612363529286,0.0,0.03262346139912954,0.036557612363529286,0.03262346139912954,0.036557612363529286,0.06918107376265883,0.06918107376265883
11574,Blackhole Attack,0.0869948833814054,7.800752169622816e-08,0.036557612363529286,0.0869948833814054,7.800752169622816e-08,0.036557612363529286,0.0869949613889271,0.12355249574493468,0.036557690371050985,0.12355257375245637
3298,Blackhole Attack,0.043256589789286204,0.011703486149076294,0.036557612363529286,0.043256589789286204,0.011703486149076294,0.036557612363529286,0.054960075938362496,0.07981420215281548,0.04826109851260558,0.09151768830189178
4816,Blackhole Attack,0.11542740991818266,0.021747270523909217,0.036557612363529286,0.11542740991818266,0.021747270523909217,0.036557612363529286,0.13717468044209188,0.15198502228171196,0.0583048828874385,0.17373229280562116
4721,Blackhole Attack,0.0760741929429079,0.029471293892228998,0.036557612363529286,0.0760741929429079,0.029471293892228998,0.036557612363529286,0.1055454868351369,0.11263180530643718,0.06602890625575829,0.14210309919866618
4082,Blackhole Attack,0.09385488297001143,0.002741563762298469,0.036557612363529286,0.09385488297001143,0.002741563762298469,0.036557612363529286,0.0965964467323099,0.1304124953335407,0.039299176125827756,0.1331540590958392
12259,Blackhole Attack,0.0021076387680810074,0.01902326281646664,0.036557612363529286,0.0021076387680810074,0.01902326281646664,0.036557612363529286,0.021130901584547647,0.0386652511316103,0.05558087517999592,0.05768851394807693
2954,Blackhole Attack,0.108562329918379,0.00676887796518169,0.036557612363529286,0.108562329918379,0.00676887796518169,0.036557612363529286,0.11533120788356069,0.14511994228190828,0.04332649032871098,0.15188882024708997
4755,Blackhole Attack,0.03666600450067858,0.0033804407928204145,0.036557612363529286,0.03666600450067858,0.0033804407928204145,0.036557612363529286,0.04004644529349899,0.07322361686420786,0.0399380531563497,0.07660405765702827
13176,Blackhole Attack,0.09713442558337203,0.037900475446617676,0.036557612363529286,0.09713442558337203,0.037900475446617676,0.036557612363529286,0.13503490102998972,0.13369203794690132,0.07445808781014696,0.171592513393519
3845,Blackhole Attack,0.0783432594865777,0.014859941676267092,0.0,0.0783432594865777,0.014859941676267092,0.0,0.09320320116284478,0.0783432594865777,0.014859941676267092,0.09320320116284478
11147,Blackhole Attack,0.1101213956326387,0.0206972571177586,0.036557612363529286,0.1101213956326387,0.0206972571177586,0.036557612363529286,0.1308186527503973,0.14667900799616798,0.057254869481287884,0.1673762651139266
12726,Blackhole Attack,0.0009588279665417865,0.029934504778123896,0.036557612363529286,0.0009588279665417865,0.029934504778123896,0.036557612363529286,0.030893332744665682,0.03751644033007107,0.06649211714165318,0.06745094510819497
12058,Blackhole Attack,0.064354906431407,0.03627891949933246,0.036557612363529286,0.064354906431407,0.03627891949933246,0.036557612363529286,0.10063382593073945,0.10091251879493629,0.07283653186286174,0.13719143829426875
2989,Blackhole Attack,0.12069372880199569,0.006589664396290398,0.036557612363529286,0.12069372880199569,0.006589664396290398,0.036557612363529286,0.12728339319828608,0.15725134116552497,0.043147276759819685,0.16384100556181536
4479,Blackhole Attack,0.1061340575963784,0.011375046160129156,0.036557612363529286,0.1061340575963784,0.011375046160129156,0.036557612363529286,0.11750910375650755,0.14269166995990767,0.04793265852365844,0.15406671612003683
3396,Blackhole Attack,0.12452612890597892,0.007400313562486209,0.036557612363529286,0.12452612890597892,0.007400313562486209,0.036557612363529286,0.13192644246846513,0.1610837412695082,0.043957925926015495,0.1684840548319944
12959,Blackhole Attack,0.07615019369318593,0.03992107851712048,0.036557612363529286,0.07615019369318593,0.03992107851712048,0.036557612363529286,0.11607127221030641,0.11270780605671521,0.07647869088064976,0.1526288845738357
12779,Blackhole Attack,0.07171700849819856,0.02595905412917066,0.036557612363529286,0.07171700849819856,0.02595905412917066,0.036557612363529286,0.09767606262736922,0.10827462086172784,0.06251666649269995,0.1342336749908985
12467,Blackhole Attack,0.042112330832872545,0.012185414029367113,0.036557612363529286,0.042112330832872545,0.012185414029367113,0.036557612363529286,0.05429774486223966,0.07866994319640183,0.0487430263928964,0.09085535722576894
4983,Blackhole Attack,0.11258851464074247,0.008013023792694824,0.014405892560203382,0.11258851464074247,0.008013023792694824,0.014405892560203382,0.1206015384334373,0.12699440720094585,0.022418916352898208,0.13500743099364068
11010,Blackhole Attack,0.0764923279767491,0.0047038116564048806,0.036557612363529286,0.0764923279767491,0.0047038116564048806,0.036557612363529286,0.08119613963315397,0.11304994034027838,0.04126142401993417,0.11775375199668325
4873,Blackhole Attack,0.04125451722323081,1.5900087752660903e-07,0.036557612363529286,0.04125451722323081,1.5900087752660903e-07,0.036557612363529286,0.04125467622410834,0.07781212958676009,0.03655777136440681,0.07781228858763763
11482,Blackhole Attack,0.04745524190465833,7.788876945548666e-05,0.036557612363529286,0.04745524190465833,7.788876945548666e-05,0.036557612363529286,0.04753313067411381,0.08401285426818761,0.03663550113298477,0.0840907430376431
12952,Blackhole Attack,0.058604459381231294,0.03385362884834401,0.036557612363529286,0.058604459381231294,0.03385362884834401,0.036557612363529286,0.0924580882295753,0.09516207174476057,0.0704112412118733,0.12901570059310458
3066,Blackhole Attack,0.09893674937038956,0.007287273348392792,0.036557612363529286,0.09893674937038956,0.007287273348392792,0.036557612363529286,0.10622402271878235,0.13549436173391885,0.04384488571192208,0.14278163508231165
3556,Blackhole Attack,0.04691352272000482,0.010442648390247047,0.036557612363529286,0.04691352272000482,0.010442648390247047,0.036557612363529286,0.05735617111025187,0.0834711350835341,0.047000260753776335,0.09391378347378115
10163,Blackhole Attack,0.07210190938653956,0.02179015690089934,0.036557612363529286,0.07210190938653956,0.02179015690089934,0.036557612363529286,0.0938920662874389,0.10865952175006885,0.058347769264428626,0.13044967865096818
3440,Blackhole Attack,0.0021076387680810074,0.020322903329648305,0.036557612363529286,0.0021076387680810074,0.020322903329648305,0.036557612363529286,0.022430542097729312,0.0386652511316103,0.05688051569317759,0.0589881544612586
