test_idx,label,W2_c2,W2_network,W2_physical,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three
2925,Blackhole Attack,0.10921197402171515,0.0263958556949618,0.012361955466135015,0.10921197402171515,0.0263958556949618,0.012361955466135015,0.13560782971667695,0.12157392948785016,0.03875781116109681,0.14796978518281198
3628,Blackhole Attack,0.07485945990469553,0.025311733014809677,0.036557612363529286,0.07485945990469553,0.025311733014809677,0.036557612363529286,0.10017119291950521,0.11141707226822481,0.061869345378338964,0.1367288052830345
11673,Blackhole Attack,0.06278271829183965,0.026310440465409132,0.036557612363529286,0.06278271829183965,0.026310440465409132,0.036557612363529286,0.08909315875724878,0.09934033065536893,0.06286805282893843,0.12565077112077808
13307,Blackhole Attack,0.07649446877980921,0.0411246591609834,0.036557612363529286,0.07649446877980921,0.0411246591609834,0.036557612363529286,0.11761912794079261,0.1130520811433385,0.07768227152451268,0.1541767403043219
3824,Blackhole Attack,0.11708143012710648,0.023686874040037526,0.036557612363529286,0.11708143012710648,0.023686874040037526,0.036557612363529286,0.140768304167144,0.15363904249063576,0.06024448640356681,0.17732591653067328
9289,Blackhole Attack,0.06297227264096292,0.024547496164007636,0.036557612363529286,0.06297227264096292,0.024547496164007636,0.036557612363529286,0.08751976880497056,0.0995298850044922,0.06110510852753692,0.12407738116849984
3040,Blackhole Attack,0.07024303755912992,0.024524365237516797,0.036557612363529286,0.07024303755912992,0.024524365237516797,0.036557612363529286,0.09476740279664672,0.1068006499226592,0.061081977601046084,0.131325015160176
11955,Blackhole Attack,0.06812987190801871,0.02476078094363263,0.036557612363529286,0.06812987190801871,0.02476078094363263,0.036557612363529286,0.09289065285165134,0.104687484271548,0.06131839330716192,0.12944826521518063
11894,Blackhole Attack,0.10548310152285567,0.0292771528625949,0.036557612363529286,0.10548310152285567,0.0292771528625949,0.036557612363529286,0.13476025438545058,0.14204071388638495,0.06583476522612419,0.17131786674897986
13028,Blackhole Attack,0.08467058309336663,0.027589264141627528,0.036557612363529286,0.08467058309336663,0.027589264141627528,0.036557612363529286,0.11225984723499416,0.12122819545689592,0.06414687650515681,0.14881745959852344
3642,Blackhole Attack,0.0915028867298885,0.02628595449879143,0.036557612363529286,0.0915028867298885,0.02628595449879143,0.036557612363529286,0.11778884122867993,0.1280604990934178,0.06284356686232072,0.15434645359220922
4314,Blackhole Attack,0.07254116932982899,0.02481679953580441,0.036557612363529286,0.07254116932982899,0.02481679953580441,0.036557612363529286,0.09735796886563339,0.10909878169335827,0.061374411899333695,0.13391558122916267
4697,Blackhole Attack,0.11295504271781617,0.024555894958914134,0.036557612363529286,0.11295504271781617,0.024555894958914134,0.036557612363529286,0.1375109376767303,0.14951265508134545,0.06111350732244342,0.1740685500402596
4347,Blackhole Attack,0.11977870423455099,0.024737850292547964,0.036557612363529286,0.11977870423455099,0.024737850292547964,0.036557612363529286,0.14451655452709894,0.15633631659808028,0.06129546265607725,0.18107416689062822
3906,Blackhole Attack,0.07427374635895184,0.026055989381483104,0.036557612363529286,0.07427374635895184,0.026055989381483104,0.036557612363529286,0.10032973574043494,0.11083135872248112,0.06261360174501239,0.13688734810396422
13319,Blackhole Attack,0.0898503895598644,0.04576858317894356,0.036557612363529286,0.0898503895598644,0.04576858317894356,0.036557612363529286,0.13561897273880796,0.1264080019233937,0.08232619554247285,0.17217658510233724
4928,Blackhole Attack,0.12616154111454267,0.02480473634847223,0.036557612363529286,0.12616154111454267,0.02480473634847223,0.036557612363529286,0.1509662774630149,0.16271915347807195,0.06136234871200152,0.18752388982654417
4527,Blackhole Attack,0.12398493191886491,0.024736823291591405,0.036557612363529286,0.12398493191886491,0.024736823291591405,0.036557612363529286,0.1487217552104563,0.1605425442823942,0.06129443565512069,0.18527936757398558
4786,Blackhole Attack,0.12881480030610973,0.030037407173058476,0.036557612363529286,0.12881480030610973,0.030037407173058476,0.036557612363529286,0.1588522074791682,0.165372412669639,0.06659501953658777,0.19540981984269748
4091,Blackhole Attack,0.11715959827140622,0.023668809718287352,0.036557612363529286,0.11715959827140622,0.023668809718287352,0.036557612363529286,0.14082840798969357,0.1537172106349355,0.06022642208181664,0.17738602035322285
3395,Blackhole Attack,0.10201724847760599,1.5681994166202795e-07,0.036557612363529286,0.10201724847760599,1.5681994166202795e-07,0.036557612363529286,0.10201740529754764,0.13857486084113527,0.03655776918347095,0.13857501766107694
12523,Blackhole Attack,0.08186120944466241,0.03277241890041125,0.036557612363529286,0.08186120944466241,0.03277241890041125,0.036557612363529286,0.11463362834507365,0.11841882180819169,0.06933003126394054,0.15119124070860293
3191,Blackhole Attack,0.10892995284372443,0.02481679953580441,0.036557612363529286,0.10892995284372443,0.02481679953580441,0.036557612363529286,0.13374675237952885,0.14548756520725373,0.061374411899333695,0.17030436474305813
3770,Blackhole Attack,0.09796678089513279,0.024804736472858906,0.036557612363529286,0.09796678089513279,0.024804736472858906,0.036557612363529286,0.12277151736799169,0.13452439325866208,0.06136234883638819,0.15932912973152097
